"47-55 39th Place, Unit 4B",Sunnyside,2100,1 BD,1 BA
"115 Metropolitan Avenue, Unit 143",Kew Gardens,2250,1 BD,1 BA
"61-55 Junction Boulevard, Unit 12E",Rego Park,2410,Studio,1 BA
"2-14 50th Avenue, Unit 310E",Hunters Point,3368,1 BD,1 BA
"61-55 Junction Boulevard, Unit 12E",Rego Park,2410,Studio,1 BA
43-22 Queens Street,Long Island City,4120,1 BD,1 BA
"5963 56th Road, Unit 2L",Maspeth,1600,1 BD,1 BA
"1708 Woodbine Street, Unit 1R",Ridgewood,2063,2 BD,1 BA
"147-36 94th Avenue, Unit 21L",Jamaica,1729,Studio,1 BA
"10-55 47th Avenue, Unit 4G",Hunters Point,3500,1 BD,1.5 BA
"67-02 60th Street, Unit 3",Ridgewood,4300,5 BD,2 BA
"137 Negundo Avenue, Unit 2",Flushing,2600,3 BD,2 BA
30-49 Crescent Street,Astoria,2000,1 BD,1 BA
"32-58 48th Street, Unit 2",Astoria,2275,2 BD,1 BA
"25-35 Astoria Boulevard, Unit 2",Astoria,2200,2 BD,1 BA
"44-28 Purves Street, Unit 18F",Long Island City,4195,1 BD,1 BA
"37-14 32nd Street, Unit 503",Long Island City,2200,1 BD,1 BA
"112-01 Queens Boulevard, Unit 14F",Forest Hills,2695,1 BD,1.5 BA
"62-06 68th Avenue, Unit 2B",Ridgewood,1800,2 BD,1 BA
"45-50 Pearson Street, Unit 4N",Long Island City,3183,1 BD,1 BA
"45-50 Pearson Street, Unit 4K",Long Island City,3923,2 BD,1 BA
"45-50 Pearson Street, Unit 9A",Long Island City,4292,2 BD,2 BA
"47-05 Center Boulevard, Unit 1806",Hunters Point,3675,1 BD,1 BA
"45-50 Pearson Street, Unit 9F",Long Island City,2469,Studio,1 BA
43-25 Hunter Street,Long Island City,5090,2 BD,2 BA
"17-14 Linden Street, Unit 2L",Ridgewood,3600,4 BD,1 BA
"47-05 Center Boulevard, Unit 201",Hunters Point,3800,Studio,1 BA
"45-50 Pearson Street, Unit 8L",Long Island City,2354,Studio,1 BA
"4-74 48th Avenue, Unit 7J",Hunters Point,3900,2 BD,1 BA
"4-74 48th Avenue, Unit 7J",Hunters Point,3900,2 BD,1 BA
"153-50 89th Avenue, Unit 1105",Jamaica,2075,Studio,1 BA
"61-55 Junction Boulevard, Unit 23N",Rego Park,3923,2 BD,2 BA
"74-48 65th Street, Unit 1",Glendale,3100,3 BD,2 BA
"29-23 23rd Road, Unit 1",Astoria,2700,2 BD,1 BA
"23-10 Queens Plaza South, Unit 34E",Long Island City,3696,1 BD,1 BA
"43-10 Crescent Street, Unit 814",Long Island City,3563,1 BD,1 BA
"60-64 68th Avenue, Unit 2",Ridgewood,2595,1 BD,1 BA
"166-24 Gothic Drive, Unit 3",Jamaica Hillcrest,3200,4 BD,2 BA
"65-35 108th Street, Unit B11",Forest Hills,1895,1 BD,1 BA
22-22 Jackson Avenue,Hunters Point,6071,3 BD,2 BA
"901 Wyckoff Avenue, Unit 2W",Ridgewood,1700,1 BD,1 BA
"42-12 28th Street, Unit 17C",Long Island City,4525,2 BD,2 BA
"31-70 34th Street, Unit 4B",Astoria,2100,1 BD,1 BA
"147-36 94th Avenue, Unit 25A",Jamaica,1729,Studio,1 BA
"109-24 Rockaway Beach Boulevard, Unit 2",Seaside,2250,3 BD,2.5 BA
"62 Ellwell Crescent, Unit 1",Rego Park,2300,2 BD,1 BA
"64-05 Yellowstone Boulevard, Unit 414A",Forest Hills,2150,1 BD,1 BA
"60-15 Myrtle Avenue, Unit D",Ridgewood,3400,3 BD,2 BA
"36-20 Parsons Boulevard, Unit 4E",Downtown Flushing,1800,1 BD,1 BA
"47-05 Center Boulevard, Unit 802",Hunters Point,2850,Studio,1 BA
"30-90 23rd, Unit 2R",Astoria,2200,2 BD,1 BA
"31-06 38th Street, Unit 9",Astoria,2700,3 BD,1 BA
"98-05 67th Avenue, Unit 1C",Rego Park,2358,1 BD,1 BA
"41-30 49th Street, Unit 2F",Sunnyside,2450,2 BD,1 BA
"44-27 Purves Street, Unit 14A",Long Island City,4700,3 BD,2 BA
"63-12 Fresh Pond Road, Unit 2L",Ridgewood,2199,2 BD,2 BA
"13-33 Jackson Avenue, Unit 10D",Hunters Point,6500,3 BD,2 BA
"47-05 Center Boulevard, Unit 1902",Hunters Point,2900,Studio,1 BA
"47-05 Center Boulevard, Unit 2010",Hunters Point,3700,1 BD,1 BA
"43-10 Crescent Street, Unit 414",Long Island City,3579,1 BD,1 BA
"44-28 Purves Street, Unit 29E",Long Island City,3525,1 BD,1 BA
"44-28 Purves Street, Unit 31C",Long Island City,4075,1 BD,1 BA
"3043 48th Street, Unit 2F",Astoria,2000,1 BD,1 BA
"1940 77th Street, Unit 3",Astoria Heights,2795,3 BD,1 BA
"13315 122nd Place, Apt 2",South Ozone Park,1800,1 BD,1 BA
"45-02 Ditmars Boulevard, Unit 209",Astoria,2995,2 BD,2 BA
"37-21 31st Street, Unit 502",Long Island City,2200,1 BD,1 BA
"21 Grove Street, Unit 1",Ridgewood,2250,2 BD,1 BA
"21-05 33rd Street, Unit 5D",Steinway,2300,2 BD,1 BA
10-27 44th Drive,Long Island City,2600,2 BD,1 BA
"26-38 21st Street, Unit 13F",Astoria,3250,2 BD,1 BA
"1722 Greene Avenue, Unit 2L",Ridgewood,2800,3 BD,1.5 BA
"43-10 Crescent Street, Unit 7",Long Island City,4733,2 BD,2 BA
"45-40 Center Boulevard, Unit 1208",Hunters Point,3483,1 BD,1 BA
"45-40 Center Boulevard, Unit 1005",Hunters Point,3194,1 BD,1 BA
"18-05 27th Avenue, Unit PH",Astoria,4100,3 BD,2 BA
"26-38 21st Street, Unit 1D",Astoria,3350,2 BD,1 BA
"54-38 Arnold Avenue, Unit 2R",Maspeth,2600,3 BD,1 BA
"144-30 35th Avenue, Unit C4",Murray Hill - Flushing,1650,Studio,1 BA
"50-01 Metropolitan Avenue, Unit 201",Maspeth,2400,Studio,1 BA
119-20 Union Turnpike,Kew Gardens,3200,2 BD,1 BA
119-20 Union Turnpike,Kew Gardens,3500,3 BD,2 BA
"36-20 Parsons Boulevard, Unit 6C",Downtown Flushing,1850,1 BD,1 BA
"47-20 40th Street, Unit 1F",Sunnyside,1880,1 BD,1 BA
"10 Halletts Point, Unit 1540",Astoria,3776,2 BD,2 BA
"10-50 Jackson Avenue, Unit 8C",Hunters Point,4000,2 BD,1 BA
"13315 122nd Place, Unit 2",South Ozone Park,1800,1 BD,1 BA
147-36 94th Avenue,Jamaica,2170,1 BD,1 BA
147-36 94th Avenue,Jamaica,1729,Studio,1 BA
7322 69th Place,Glendale,2600,3 BD,1.5 BA
147-36 94th Avenue,Jamaica,2170,1 BD,1 BA
"31-23 42nd Street, Unit 1",Astoria,2850,3 BD,1 BA
"85 34th Avenue, Unit 420",Douglaston,1700,1 BD,1 BA
"4-74 48th Avenue, Unit 3K",Hunters Point,2200,Studio,1 BA
42-17 27th Street,Long Island City,4576,2 BD,2 BA
"41-15 29th Street, Unit 1207",Long Island City,2295,Studio,1 BA
"25-34 36th Street, Unit 4R",Astoria,2950,2 BD,1 BA
"40-16 23rd Road, Unit 1A",Long Island City,2500,2 BD,1 BA
"23-69 38th Street, Unit 2",Astoria,3250,3 BD,2 BA
"1863 Linden Street, Unit 1R",Ridgewood,2800,2 BD,1 BA
"1889 Troutman Street, Unit 6",Ridgewood,3600,4 BD,1.5 BA
"5-11 47th Avenue, Unit PHD",Hunters Point,3259,Studio,1 BA
"61-33 65th Street, Unit 1",Middle Village,2300,3 BD,2 BA
"1860 Cornelia Street, Unit 1",Ridgewood,2400,3 BD,1 BA
"47-20 40th Street, Unit 3E",Sunnyside,1855,1 BD,1 BA
"6080 56th Street, Unit 1R",Maspeth,2000,2 BD,1 BA
"49-01 43rd Avenue, Unit 2",Sunnyside,2500,2 BD,1 BA
"44-15 Purves Street, Unit 10A",Long Island City,4900,2 BD,2 BA
"122 Beach 59th Street, Unit 101",Arverne,2181,3 BD,1 BA
"41-42 College Pt Boulevard, Unit 5B",Flushing,2500,2 BD,2 BA
"134 Beach 59th Street, Unit 102",Arverne,2181,3 BD,1 BA
"132 Beach 59th Street, Unit 402",Arverne,2181,3 BD,1 BA
"107 Beach 59th Street, Unit 201",Arverne,2181,3 BD,1 BA
10-49 49th Avenue,Hunters Point,3250,2 BD,1 BA
"147-36 94th Avenue, Unit 18C",Jamaica,1729,Studio,1 BA
"147-36 94th Avenue, Unit 21D",Jamaica,1729,Studio,1 BA
"175-25 74th Avenue, Unit A",Hillcrest,3200,3 BD,2 BA
"175-25 74th Avenue, Unit B",Hillcrest,2500,2 BD,1 BA
82-73 165th Street,Hillcrest,3200,5 BD,2 BA
"4545 Center Boulevard, Unit 1502",Hunters Point,4760,2 BD,2 BA
"481 Fairview Avenue, Unit 2R",Ridgewood,1800,1 BD,1 BA
"2-14 50th Avenue, Unit 609E",Hunters Point,4586,2 BD,2 BA
"143-20 Hoover Avenue, Unit 303",Briarwood,2250,2 BD,1 BA
"82-45 164th Street, Unit 3",Hillcrest,2150,2 BD,1 BA
"39-60 54th Street, Unit 8P",Woodside,3100,2 BD,1 BA
"50-01 Metropolitan Avenue, Unit 2",Maspeth,3800,Studio,1 BA
119-20 Union Turnpike,Kew Gardens,3208,3 BD,2 BA
"47-05 Center Boulevard, Unit 3012",Hunters Point,4000,1 BD,1 BA
"47-05 Center Boulevard, Unit 2301",Hunters Point,5200,2 BD,2 BA
47-05 Center Boulevard,Hunters Point,2815,Studio,1 BA
"11041 62nd Drive, Unit 2",Forest Hills,2548,3 BD,1 BA
"6066 69th Avenue, Unit 1B",Ridgewood,1850,1 BD,1 BA
"11041 62nd Drive, Unit 1",Forest Hills,3348,5 BD,2 BA
"76-51 174th Street, Unit 1",Hillcrest,4200,5 BD,2 BA
"147-36 94th Avenue, Unit 23H",Jamaica,2611,2 BD,2 BA
"7116 65th Place, Unit 3L",Glendale,1850,2 BD,1 BA
"7821 73rd Place, Unit 2",Glendale,1600,1 BD,1 BA
"26-38 21st Street, Unit 9A",Astoria,2300,Studio,1 BA
"1860 Cornelia Street, Unit 3L",Ridgewood,2000,2 BD,1 BA
"2028 Bleecker Street, Unit 1",Ridgewood,2400,2 BD,1 BA
"68-19 Fresh Pond Road, Unit 3",Ridgewood,2000,2 BD,1 BA
"409 Onderdonk Avenue, Unit 3L",Ridgewood,1900,2 BD,1 BA
"101-20 67th Drive, Unit 3",Rego Park,3099,3 BD,2 BA
"101-20 67th Drive, Unit 3",Rego Park,3099,3 BD,2 BA
"2028 Bleecker Street, Unit 2L",Ridgewood,1900,2 BD,1 BA
"68-19 Fresh Pond Road, Unit 2",Ridgewood,2000,2 BD,1 BA
"25-27 23rd Street, Unit 3B",Astoria,3150,1 BD,1 BA
"65-65 Wetherole Street, Unit 1C",Rego Park,1500,Studio,1 BA
119-20 Union Turnpike,Kew Gardens,3483,4 BD,2 BA
"2-14 50th Avenue, Unit 1107W",Hunters Point,2723,Studio,1 BA
193-37 Salerno Avenue,Holliswood Jamaica,3250,3 BD,2.5 BA
"147-36 94th Avenue, Unit 19J",Jamaica,2170,1 BD,1 BA
"147-36 94th Avenue, Unit 19E",Jamaica,2170,1 BD,1 BA
76-14 Union Turnpike,Hillcrest,2700,3 BD,1 BA
"43-25 Hunter Street, Unit 2903W",Long Island City,2994,Studio,1 BA
"7820 Metropolitan Avenue, Unit 1",Middle Village,2399,3 BD,2 BA
"144-11 182nd Place, Unit 2",Rochdale,2700,3 BD,1.5 BA
"149-57 Ash Avenue, Unit 3",Flushing,2388,3 BD,1 BA
"156-21 79th, Unit 1",Lindenwood,1300,1 BD,1 BA
"71-12 52nd Avenue, Unit 2",Maspeth,2200,3 BD,1 BA
"43-10 Crescent Street, Unit 908",Long Island City,2595,Studio,1 BA
"43-10 Crescent Street, Unit 3803",Long Island City,3440,1 BD,1 BA
"43-10 Crescent Street, Unit 3203",Long Island City,3400,1 BD,1 BA
"43-10 Crescent Street, Unit 417",Long Island City,4695,2 BD,2 BA
"43-10 Crescent Street, Unit 510",Long Island City,4500,2 BD,1 BA
43-10 Crescent Street,Long Island City,3595,1 BD,1 BA
"43-10 Crescent Street, Unit 3004",Long Island City,4660,2 BD,2 BA
"4705 Center Boulevard, Unit 2311",Hunters Point,3600,1 BD,1 BA
"43-10 Crescent Street, Unit 619",Long Island City,2550,Studio,1 BA
"43-10 Crescent Street, Unit 3601",Long Island City,6300,3 BD,2 BA
"16430 85th Street, Unit 2",Howard Beach,2400,3 BD,2 BA
"31-57 31st Street, Unit 4022",Astoria,2399,Studio,1 BA
"42-15 Crescent Street, Unit 5K",Long Island City,3200,1 BD,1 BA
"26-38 21st Street, Unit 11E",Astoria,2800,1 BD,1 BA
"26-38 21st Street, Unit 11D",Astoria,3100,1 BD,1 BA
"26-38 21st Street, Unit 3D",Astoria,2550,1 BD,1 BA
"43-23 165th Street, Unit 2G",Flushing,1600,1 BD,1 BA
"27-21 44th Drive, Unit 2003",Long Island City,2999,1 BD,1 BA
"23-15 30th Avenue, Unit A08",Astoria,3000,3 BD,2 BA
"59-28 Menahan Street, Unit 1",Ridgewood,2200,2 BD,1 BA
"209-01 42nd Avenue, Unit 2",Bayside,1650,1 BD,1 BA
"62-60 99th Street, Unit 1214",Rego Park,3189,2 BD,2 BA
4-75 48th Avenue,Hunters Point,3830,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3831,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3790,1 BD,1 BA
"4-75 48th Avenue, Unit 14M",Hunters Point,3539,1 BD,1 BA
"4-75 48th Avenue, Unit 19B",Hunters Point,6437,3 BD,2 BA
"4-75 48th Avenue, Unit 11G",Hunters Point,5524,2 BD,2 BA
"4-75 48th Avenue, Unit 11H",Hunters Point,5310,2 BD,2 BA
4-75 48th Avenue,Hunters Point,3905,1 BD,1 BA
"4-75 48th Avenue, Unit 17K",Hunters Point,3524,1 BD,1 BA
"4-75 48th Avenue, Unit 11L",Hunters Point,3742,1 BD,1 BA
"5-03 50th Avenue, Unit 5B",Hunters Point,6500,2 BD,2 BA
"245-10 Grand Central Parkway, Unit 3K",Glen Oaks,2082,1 BD,1 BA
119-20 Union Turnpike,Kew Gardens,3500,3 BD,2 BA
"62-59 108th Street, Unit 2N",Forest Hills,2200,2 BD,1 BA
"41-17 Crescent Street, Unit 4F",Long Island City,3941,2 BD,2 BA
"150 Greenway Terrace, Unit 57W",Forest Hills,3395,2 BD,1 BA
"150 Greenway Terrace, Unit 63E",Forest Hills,1838,2 BD,2 BA
"150 Greenway Terrace, Unit 62E",Forest Hills,4995,3 BD,3 BA
"31-72 31st Street, Unit 5A",Astoria,2150,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3901,1 BD,1 BA
"4-75 48th Avenue, Unit 27M",Hunters Point,3543,1 BD,1 BA
"4-75 48th Avenue, Unit 23K",Hunters Point,3488,1 BD,1 BA
"37-25 33rd Street, Unit 6E",Long Island City,2800,1 BD,1 BA
"37-25 33rd Street, Unit 4D",Long Island City,2600,1 BD,1 BA
"37-25 33rd Street, Unit 4B",Long Island City,2675,1 BD,1 BA
"37-25 33rd Street, Unit 2D",Long Island City,2500,1 BD,1 BA
"37-25 33rd Street, Unit 4E",Long Island City,2700,1 BD,1 BA
"37-25 33rd Street, Unit 6C",Long Island City,2700,1 BD,1 BA
"37-25 33rd Street, Unit 3D",Long Island City,2550,1 BD,1 BA
"37-25 33rd Street, Unit 3B",Long Island City,2625,1 BD,1 BA
"37-25 33rd Street, Unit 3E",Long Island City,2650,1 BD,1 BA
"37-25 33rd Street, Unit 3C",Long Island City,2550,1 BD,1 BA
"48-27 41st Street, Unit 2",Sunnyside,1950,2 BD,1 BA
"203-10 43rd Avenue, Unit 3C",Auburndale,1740,Studio,1 BA
"4-75 48th Avenue, Unit 1217",Hunters Point,3074,Studio,1 BA
4-75 48th Avenue,Hunters Point,3630,1 BD,1 BA
"11-36 31st Avenue, Unit 2",Astoria,4200,3 BD,2 BA
"4-75 48th Avenue, Unit 25H",Hunters Point,5595,2 BD,2 BA
4-75 48th Avenue,Hunters Point,4303,1 BD,1 BA
"4-75 48th Avenue, Unit 1309",Hunters Point,4115,1 BD,1 BA
"4-75 48th Avenue, Unit 1907",Hunters Point,3845,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3676,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3255,1 BD,1 BA
4-75 48th Avenue,Hunters Point,2875,Studio,1 BA
"4-75 48th Avenue, Unit 1215",Hunters Point,2760,Studio,1 BA
"3030 43rd Street, Unit 8A",Astoria,5675,2 BD,2 BA
"3030 43rd Street, Unit 5B",Astoria,7225,3 BD,2.5 BA
"97-10 Rockaway Beach Boulevard, Unit 2F",Seaside,1650,1 BD,1 BA
"65-61 Saunders Street, Unit 7P",Rego Park,1950,1 BD,1 BA
"65-61 Saunders Street, Unit 4E",Rego Park,1452,Studio,1 BA
"204-06 43rd Avenue, Unit 61B",Auburndale,2395,2 BD,1 BA
4-75 48th Avenue,Hunters Point,3690,1 BD,1 BA
"4-75 48th Avenue, Unit 16D",Hunters Point,2746,Studio,1 BA
4-75 48th Avenue,Hunters Point,2785,Studio,1 BA
"4-75 48th Avenue, Unit 1706",Hunters Point,3738,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3738,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3630,1 BD,1 BA
"48-16 47th Street, Unit 3H",Sunnyside,2200,2 BD,1 BA
"31-64 21st Street, Unit 4B",Astoria,2350,2 BD,1 BA
"4-75 48th Avenue, Unit 17B",Hunters Point,6437,3 BD,2 BA
"4-75 48th Avenue, Unit 27B",Hunters Point,6513,3 BD,2 BA
4-75 48th Avenue,Hunters Point,3415,1 BD,1 BA
4-75 48th Avenue,Hunters Point,2870,Studio,1 BA
"29-22 Northern Boulevard, Unit 708",Long Island City,3495,2 BD,1 BA
"29-22 Northern Boulevard, Unit 707",Long Island City,3555,2 BD,1 BA
"29-22 Northern Boulevard, Unit 611",Long Island City,5300,3 BD,2 BA
"29-22 Northern Boulevard, Unit 602",Long Island City,5150,3 BD,2 BA
"4-75 48th Avenue, Unit 1402",Hunters Point,4895,2 BD,2 BA
4-75 48th Avenue,Hunters Point,4003,1 BD,1 BA
"4-75 48th Avenue, Unit 10B",Hunters Point,6394,3 BD,3 BA
4-75 48th Avenue,Hunters Point,3595,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3675,1 BD,1 BA
"203-06 43rd Avenue, Unit 3C",Auburndale,1995,1 BD,1 BA
"31-79 35th Street, Unit 19",Astoria,1995,1 BD,1 BA
"31-64 21st Street, Unit 1E",Astoria,1625,Studio,1 BA
"65-61 Saunders Street, Unit 6I",Rego Park,2500,2 BD,2 BA
4-75 48th Avenue,Hunters Point,3705,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3835,1 BD,1 BA
"23-83 38th Street, Unit 2F",Astoria,2200,2 BD,1 BA
"47-45 Vernon Boulevard, Unit 2E",Hunters Point,2925,2 BD,1 BA
"4-75 48th Avenue, Unit 23B",Hunters Point,6313,3 BD,2 BA
4-75 48th Avenue,Hunters Point,3865,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3595,1 BD,1 BA
"205-10 42nd Avenue, Unit 1B",Auburndale,2195,2 BD,1 BA
"4-75 48th Avenue, Unit 1902",Hunters Point,4895,2 BD,2 BA
4-75 48th Avenue,Hunters Point,3675,1 BD,1 BA
"37-55 77th Street, Unit 3E",Jackson Heights,2722,2 BD,1 BA
"82-72 Austin Street, Unit 72R",Richmond Hill Kew Gardens,2176,2 BD,1 BA
"204-06 43rd Avenue, Unit 62A",Auburndale,2722,3 BD,1 BA
"77 Austin Street, Unit 3L",Forest Hills,2050,1 BD,1 BA
"166-24 Gothic Drive, Unit 2",Jamaica Hillcrest,2850,3 BD,1 BA
"4-75 48th Avenue, Unit 12M",Hunters Point,3417,1 BD,1 BA
"4-75 48th Avenue, Unit 7F",Hunters Point,3154,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3280,1 BD,1 BA
"31-64 21st Street, Unit 12C",Astoria,2350,2 BD,1 BA
"4-75 48th Avenue, Unit 18G",Hunters Point,5430,2 BD,2 BA
4-75 48th Avenue,Hunters Point,5075,2 BD,2 BA
"4-75 48th Avenue, Unit 1206",Hunters Point,3738,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3575,1 BD,1 BA
"4-75 48th Avenue, Unit 7M",Hunters Point,3397,1 BD,1 BA
"4-75 48th Avenue, Unit 5B",Hunters Point,6502,3 BD,3 BA
"4-75 48th Avenue, Unit 8B",Hunters Point,6502,3 BD,3 BA
"4-75 48th Avenue, Unit 28C",Hunters Point,5060,2 BD,2 BA
"4-75 48th Avenue, Unit 1606",Hunters Point,3698,1 BD,1 BA
4-75 48th Avenue,Hunters Point,5131,2 BD,2 BA
"4-75 48th Avenue, Unit 6E",Hunters Point,3184,1 BD,1 BA
"4-75 48th Avenue, Unit 3Q",Hunters Point,3034,Studio,1 BA
4-75 48th Avenue,Hunters Point,2925,Studio,1 BA
4-75 48th Avenue,Hunters Point,3795,1 BD,1 BA
"4-75 48th Avenue, Unit 3M",Hunters Point,3174,Studio,1 BA
"4-75 48th Avenue, Unit 8A",Hunters Point,5491,2 BD,2 BA
"4-75 48th Avenue, Unit 16C",Hunters Point,4851,2 BD,2 BA
4-75 48th Avenue,Hunters Point,4151,1 BD,1 BA
"30-36 14th Street, Unit 3R",Astoria,2100,2 BD,1 BA
4-75 48th Avenue,Hunters Point,3736,1 BD,1 BA
"4-75 48th Avenue, Unit 1403",Hunters Point,3550,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3715,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3561,1 BD,1 BA
"42-20 24th Street, Unit 24F",Long Island City,2837,Studio,1 BA
"80-09 35th Avenue, Unit A7",Jackson Heights,3000,3 BD,1 BA
"4-75 48th Avenue, Unit 7H",Hunters Point,5175,2 BD,2 BA
"42-20 24th Street, Unit 22K",Long Island City,3355,1 BD,1 BA
"42-20 24th Street, Unit 10G",Long Island City,2760,Studio,1 BA
"4-75 48th Avenue, Unit 11B",Hunters Point,6209,3 BD,3 BA
"4-75 48th Avenue, Unit 11K",Hunters Point,3557,1 BD,1 BA
4-75 48th Avenue,Hunters Point,3846,1 BD,1 BA
"4-75 48th Avenue, Unit 1906",Hunters Point,3673,1 BD,1 BA
"4-75 48th Avenue, Unit 15L",Hunters Point,3804,1 BD,1 BA
"25-81 34th Street, Unit 3H",Astoria,2400,2 BD,1 BA
"25-81 34th Street, Unit 5C",Astoria,1900,1 BD,1 BA
"42-15 34th Avenue, Unit 4H",Astoria,2300,2 BD,1 BA
"4-75 48th Avenue, Unit 21G",Hunters Point,5781,2 BD,2 BA
"4-75 48th Avenue, Unit 22F",Hunters Point,3150,1 BD,1 BA
"4-75 48th Avenue, Unit 1621",Hunters Point,3400,1 BD,1 BA
"4-75 48th Avenue, Unit 12B",Hunters Point,6394,3 BD,3 BA
"4-75 48th Avenue, Unit 2N",Hunters Point,3204,Studio,1 BA
"41-13 31st Avenue, Unit 2",Astoria,2750,3 BD,1 BA
"4-75 48th Avenue, Unit 1803",Hunters Point,3940,1 BD,1 BA
"79-56 Metropolitan Avenue, Unit OFC",Middle Village,2195,Studio,1 BA
"41-15 29th Street, Unit 807",Long Island City,2350,Studio,1 BA
4-75 48th Avenue,Hunters Point,5240,2 BD,2 BA
"4-75 48th Avenue, Unit 15H",Hunters Point,5510,2 BD,2 BA
4-75 48th Avenue,Hunters Point,4075,1 BD,1 BA
"4-75 48th Avenue, Unit 1515",Hunters Point,2835,Studio,1 BA
"6815 76th Street, Unit 1",Middle Village,1800,2 BD,1 BA
"4-74 48th Avenue, Unit 20J",Hunters Point,3600,1 BD,1 BA
"4-75 48th Avenue, Unit 27G",Hunters Point,5781,2 BD,2 BA
"4-75 48th Avenue, Unit 28M",Hunters Point,3538,1 BD,1 BA
"4-75 48th Avenue, Unit 14F",Hunters Point,3245,1 BD,1 BA
4-75 48th Avenue,Hunters Point,5101,2 BD,2 BA
4-75 48th Avenue,Hunters Point,5101,2 BD,2 BA
"4-75 48th Avenue, Unit 1303",Hunters Point,3850,1 BD,1 BA
"4-75 48th Avenue, Unit 1708",Hunters Point,4025,1 BD,1 BA
"50-01 Metropolitan Avenue, Unit 306",Maspeth,2150,Studio,1 BA
119-20 Union Turnpike,Kew Gardens,3208,3 BD,2 BA
"65-61 Saunders Street, Unit 4F",Rego Park,2600,2 BD,2 BA
"4705 Center Boulevard, Unit 1801",Hunters Point,4569,2 BD,2 BA
"4705 Center Boulevard, Unit 507",Hunters Point,4154,1 BD,2 BA
"4705 Center Boulevard, Unit 1214",Hunters Point,4431,2 BD,2 BA
"4705 Center Boulevard, Unit 1507",Hunters Point,3500,1 BD,1 BA
"4705 Center Boulevard, Unit 2210",Hunters Point,3450,1 BD,1 BA
"4705 Center Boulevard, Unit 301",Hunters Point,4000,Studio,1 BA
"4705 Center Boulevard, Unit 2906",Hunters Point,3500,1 BD,1 BA
"4705 Center Boulevard, Unit 3014",Hunters Point,5500,2 BD,2 BA
"4705 Center Boulevard, Unit 412",Hunters Point,3150,1 BD,1 BA
"37-02 31st Avenue, Unit 1R",Astoria,2100,1 BD,1 BA
"23-15 Astoria Boulevard, Unit 3A",Astoria,2650,1 BD,1 BA
"21-16 30th Avenue, Unit 3",Astoria,2950,3 BD,1.5 BA
"30-74 32nd Street, Unit 23",Astoria,1700,1 BD,1 BA
"30-94 Crescent Street, Unit 2E",Astoria,2550,1 BD,1 BA
"18-81 Troutman Street, Unit 1",Ridgewood,2600,3 BD,1 BA
"22-39 35th Street, Unit 2",Astoria,2875,3 BD,1 BA
"24-56 38th Street, Unit 1",Astoria,3500,2 BD,2 BA
"18-81 Troutman Street, Unit 3F",Ridgewood,3100,4 BD,2 BA
"178-02 Hillside Avenue, Unit 313",Jamaica Estates,2500,1 BD,1 BA
"178-02 Hillside Avenue, Unit 320",Jamaica Estates,3925,2 BD,2 BA
"23-23 31st Avenue, Unit 2A",Astoria,2125,Studio,1 BA
"40-28 College Point Boulevard, Unit 915",Flushing,2700,1 BD,1 BA
"10-41 47th Road, Unit 2",Hunters Point,4200,2 BD,1 BA
"40-26 College Point Boulevard, Unit 10A",Flushing,2300,1 BD,1 BA
"56-62 Remsen Place, Unit 3",Maspeth,1850,2 BD,1 BA
"19-46 75th Street, Unit 1",Astoria Heights,2800,2 BD,1 BA
"37-31 73rd Street, Unit 3P",Jackson Heights,2295,1 BD,1 BA
"10-41 47th Road, Unit 1",Hunters Point,4200,2 BD,1 BA
"60-31 60th Place, Unit 1C",Maspeth,2000,Studio,1 BA
"22-17 36th Street, Unit 2",Astoria,2150,2 BD,1 BA
"23-20 32nd Street, Unit BS",Astoria,2050,2 BD,1 BA
"12-07 Jackson Avenue, Unit 4R",Hunters Point,3400,3 BD,1 BA
"80-20 Broadway, Unit 4K",Elmhurst,1800,1 BD,1 BA
"83-30 118th Street, Unit 4Z",Kew Gardens,1750,Studio,1 BA
"4-75 48th Avenue, Unit 423",Hunters Point,3475,1 BD,1 BA
"83-30 118th Street, Unit 3J",Kew Gardens,2400,1 BD,1 BA
"40-07 73rd Street, Unit 4A",Elmhurst,2566,2 BD,2 BA
20-45 49th Street,Steinway,6900,3 BD,3.5 BA
"111-32 76th Avenue, Unit 2F",Forest Hills,2100,1 BD,1 BA
"60-42 56th Street, Unit 1A",Maspeth,2000,2 BD,1 BA
"83-30 118th Street, Unit 3R",Kew Gardens,2600,2 BD,1 BA
"1819 Summerfield Street, Unit D4",Ridgewood,1550,1 BD,1 BA
"178-02 Hillside Avenue, Unit 519",Jamaica Estates,1875,Studio,1 BA
