"158 West 81st Street, Unit PH",Upper West Side,8350,2 BD,2 BA
"309 East 75th Street, Unit 3A",Upper East Side,4983,3 BD,2 BA
"101 Delancey Street, Unit 4",Lower East Side,3200,2 BD,1 BA
"105 Duane Street, Unit 42H",TriBeCa,6490,2 BD,1.5 BA
"608 East 9th Street, Unit 18",East Village,2800,1 BD,1 BA
"307 East 93rd Street, Unit 1",Upper East Side,2108,Studio,1 BA
"297 West 112th Street, Unit 6A",Harlem,3600,2 BD,1 BA
"245 West 51st Street, Unit 712",Theater District,1700,1 BD,1 BA
"63 East 9th Street, Unit 6G",Greenwich Village,5150,1 BD,1 BA
"302 West 12th Street, Unit 5D",West Village,5995,1 BD,1 BA
"2139 3rd Avenue, Unit 8A",East Harlem,2400,Studio,1 BA
"159 West 53rd Street, Unit 12C",Theater District,2950,1 BD,1 BA
"455 East 86th Street, Unit 8B",Upper East Side,2400,Studio,1 BA
"201 East 89th Street, Unit 4D",Upper East Side,3500,2 BD,1 BA
"107 West 89th Street, Unit GA",Upper West Side,12000,3 BD,3 BA
"104 West 83rd Street, Unit 2E",Upper West Side,3500,1 BD,1 BA
"20 West 64th Street, Unit 31B",Upper West Side,4495,1 BD,1.5 BA
"785 West End Avenue, Unit 10B",Upper West Side,6200,3 BD,2 BA
"307 West 126th Street, Unit 3B",Harlem,2700,1 BD,1.5 BA
"210 East 47th Street, Unit 4J",Midtown East,5500,2 BD,1 BA
"101 West 23rd Street, Unit 5A",Chelsea,2995,Studio,1 BA
"159 East 30th Street, Unit 3A",Kips Bay,2525,Studio,1 BA
"405 East 61st Street, Unit 4B",Upper East Side,5000,3 BD,1 BA
"84 Horatio Street, Unit 4C",West Village,2295,Studio,1 BA
"228 East 27th Street, Unit 2C",Kips Bay,5577,3 BD,2 BA
"64 West 82nd Street, Unit 5R",Upper West Side,2350,1 BD,1 BA
"140 West 69th Street, Unit 84B",Upper West Side,2399,Studio,1 BA
"222 East 44th Street, Unit 11L",Midtown East,7395,2 BD,2 BA
"31 East 28th Street, Unit 4W",NoMad,9500,2 BD,2 BA
"247 West 46th Street, Unit 901",Theater District,4700,2 BD,1.5 BA
"304 West 102nd Street, Unit 3B",Upper West Side,2150,Studio,1 BA
"328 East 53rd Street, Unit 6",Midtown East,3800,2 BD,1 BA
"333 East 45th Street, Unit 27A",Midtown East,3550,1 BD,1 BA
"542 East 82nd Street, Unit 9A",Upper East Side,2650,2 BD,1 BA
"222 East 44th Street, Unit 17EE",Midtown East,7475,2 BD,2 BA
"648 West 158th Street, Unit 1F",Washington Heights,1833,Studio,1 BA
"307 East 93rd Street, Unit RE",Upper East Side,2395,Studio,1 BA
"307 East 93rd Street, Unit RW",Upper East Side,2395,Studio,1 BA
"648 West 158th Street, Unit 2F",Washington Heights,2017,1 BD,1 BA
"245 East 80th Street, Unit 12DE",Upper East Side,9495,3 BD,2 BA
"255 West 22nd Street, Unit 2C",Chelsea,3600,1 BD,1 BA
"200 East 21st Street, Unit 3D",Gramercy,5500,1 BD,1 BA
"504-510 West 110th Street, Unit 4D",Upper West Side,2750,1 BD,1 BA
"524 East 6th Street, Unit 8",East Village,3000,1 BD,1 BA
"222 East 44th Street, Unit 11D",Midtown East,3830,Studio,1 BA
"66-72 Saint Nicholas Avenue, Unit 4B",Harlem,3600,3 BD,1.5 BA
"420 East 83rd Street, Unit 3E",Upper East Side,3650,2 BD,1 BA
"315 East 14th Street, Unit 2B",Gramercy,3499,1 BD,1 BA
"530 East 85th Street, Unit A",Upper East Side,1695,Studio,1 BA
"304 West 30th Street, Unit 5",Chelsea,1650,Studio,1 BA
"343 East 92nd Street, Unit 5R",Upper East Side,1975,1 BD,1 BA
161 West 73rd Street,Upper West Side,19995,5 BD,5.5 BA
"697 West End Avenue, Unit 11F",Upper West Side,3175,1 BD,1 BA
"413 East 84th Street, Unit 12A",Upper East Side,4410,3 BD,1 BA
"100 West 74th Street, Unit 2N",Upper West Side,5650,3 BD,2 BA
"156 West 77th Street, Unit 2A",Upper West Side,3800,2 BD,1.5 BA
"38 West 74th Street, Unit 2A",Upper West Side,3450,1 BD,1 BA
"50 West 77th Street, Unit 11D",Upper West Side,4010,1 BD,1 BA
"214 East 24th Street, Unit 3G",Kips Bay,3895,2 BD,1 BA
"214 East 24th Street, Unit 3G",Kips Bay,3895,2 BD,1 BA
"50 East 28th Street, Unit 11F",NoMad,5370,1 BD,1 BA
"747 9th Avenue, Unit 3N",Hell's Kitchen,4095,2 BD,1 BA
"282 11th Avenue, Unit 1212",Chelsea,3465,Studio,1 BA
"315 West 113th Street, Unit 6C",Harlem,2600,1 BD,1 BA
"1770 Madison Avenue, Unit 5C",East Harlem,3180,1 BD,1 BA
"346 East 120th Street, Unit 2F",East Harlem,3375,3 BD,3 BA
"409 East 90th Street, Unit 15",Upper East Side,2825,2 BD,1 BA
"400 West 113th Street, Unit 315",Morningside Heights,3425,Studio,1 BA
"400 West 113th Street, Unit 929",Morningside Heights,7095,2 BD,2 BA
"1277 3rd Avenue, Unit 2B",Upper East Side,1900,Studio,1 BA
"326 East 65th Street, Unit 6",Upper East Side,2000,1 BD,1 BA
"300 East 91st Street, Unit 5S",Upper East Side,2000,1 BD,1 BA
535 West 43rd Street,Hell's Kitchen,4400,1 BD,1 BA
"240 West 4th Street, Unit 5A",West Village,4995,2 BD,1 BA
535 West 43rd Street,Hell's Kitchen,3213,Studio,1 BA
"1930 Broadway, Unit 28C",Upper West Side,20000,3 BD,2.5 BA
"300 East 75th Street, Unit 12M",Upper East Side,4395,1 BD,1 BA
"135 West 96th Street, Unit 9D",Upper West Side,3000,Studio,1 BA
"550 West 45th Street, Unit 2715",Hell's Kitchen,3450,Studio,1 BA
"60 West 66th Street, Unit 20B",Upper West Side,4560,1 BD,1 BA
"100 West 31st Street, Unit 21D",Chelsea,4250,Studio,1 BA
"37 Wall Street, Unit 16J",Financial District,3900,Studio,1 BA
"200 North End Avenue, Unit 25D",Battery Park City,9150,2 BD,2 BA
"437 West 43rd Street, Unit 4R",Hell's Kitchen,2300,1 BD,1 BA
"437 West 43rd Street, Unit 4R",Hell's Kitchen,2300,1 BD,1 BA
"2266 8th Avenue, Unit 3A",Harlem,2995,3 BD,1 BA
"114 Christopher Street, Unit 25",West Village,4365,2 BD,1 BA
"570 West 182nd Street, Unit A4",Washington Heights,3208,3 BD,1 BA
"109 East 115th Street, Unit 3E",East Harlem,3495,2 BD,2 BA
"148 West 17th Street, Unit 5C",Chelsea,2383,Studio,1 BA
"250 East 90th Street, Unit 4S",Upper East Side,2350,2 BD,1 BA
19 East 76th Street,Upper East Side,15000,2 BD,2.5 BA
"405 East 90th Street, Unit 1B",Upper East Side,2395,1 BD,1 BA
"30 Morningside Drive, Unit 708",Morningside Heights,7654,2 BD,2 BA
"144 East 37th Street, Unit 1F",Murray Hill,2100,Studio,1 BA
"181 East 119th Street, Unit 3H",East Harlem,3100,1 BD,1 BA
"300 West 135th Street, Unit 2M",Harlem,3300,1 BD,1 BA
"45 West 67th Street, Unit 17C",Upper West Side,3600,1 BD,1 BA
"1991 Broadway, Unit 7C",Upper West Side,5600,2 BD,1 BA
"52 West 12th Street, Unit 4F",Greenwich Village,3500,1 BD,1 BA
"154 Chambers Street, Unit 3",TriBeCa,5000,1 BD,1 BA
"349 West 45th Street, Unit 5RW",Hell's Kitchen,2300,1 BD,1 BA
"314 East 78th Street, Unit 24A",Upper East Side,2995,2 BD,1 BA
"212 East 57th Street, Unit 7C",Midtown East,6500,2 BD,2.5 BA
"220 East 84th Street, Unit 1CD",Upper East Side,5500,2 BD,3 BA
"30 Morningside Drive, Unit 213",Morningside Heights,6463,2 BD,2 BA
"109 East 115th Street, Unit 5F",East Harlem,2675,1 BD,1 BA
"414 East 116th Street, Unit 4",East Harlem,2499,2 BD,1 BA
"1431 York Avenue, Unit 53",Upper East Side,2690,2 BD,1 BA
"330 West 43rd Street, Unit 9",Hell's Kitchen,2295,1 BD,1 BA
"114 West 76th Street, Unit 2R",Upper West Side,2900,1 BD,1 BA
"858 West End Avenue, Unit 1B",Upper West Side,1895,1 BD,1 BA
"326 Columbus Avenue, Unit 2A",Upper West Side,2000,Studio,1 BA
"5-7 Minetta Street, Unit 3F",Greenwich Village,2360,Studio,1 BA
"100 Allen Street, Unit 2A",Lower East Side,2550,1 BD,1 BA
"253 West 72nd Street, Unit 1701",Upper West Side,3350,1 BD,1 BA
"414 West 121st Street, Unit 4",Morningside Heights,3199,4 BD,1 BA
"502 Park Avenue, Unit 11F",Upper East Side,4750,1 BD,1 BA
"1788 3rd Avenue, Unit 5",East Harlem,3695,3 BD,1 BA
"8 West 90th Street, Unit 1B",Upper West Side,3500,1 BD,1.5 BA
"321 West 37th Street, Unit 5H",Hudson Yards,4415,1 BD,2 BA
"372 5th Avenue, Unit 7L",Midtown South,4195,1 BD,1 BA
"130 Water Street, Unit 7B",Financial District,5000,2 BD,2 BA
"331 East 33rd Street, Unit 5",Kips Bay,3305,2 BD,1 BA
"225 East 21st Street, Unit 2F",Gramercy,5500,1 BD,2 BA
"30 Morningside Drive, Unit 807",Morningside Heights,10364,3 BD,2 BA
"225 East 63rd Street, Unit 1F",Upper East Side,3262,Studio,1 BA
"225 East 63rd Street, Unit 1F",Upper East Side,3099,Studio,1 BA
"460 West 20th Street, Unit 2U",Chelsea,4400,1 BD,1 BA
"460 West 20th Street, Unit 2U",Chelsea,4400,1 BD,1 BA
"500 West 23rd Street, Unit 11B",Chelsea,3671,Studio,1 BA
"400-east East 14th Street, Unit 4C",East Village,3950,1 BD,1 BA
"250 West 93rd Street, Unit 17D",Upper West Side,5100,1 BD,1 BA
"7 West 21st Street, Unit 1608",Flatiron,5953,1 BD,1 BA
"196 Stanton Street, Unit 5II",Lower East Side,3875,2 BD,1 BA
"303 West 76th Street, Unit 3A",Upper West Side,3150,1 BD,1 BA
"57 Thompson Street, Unit 2E",SoHo,3700,1 BD,1 BA
"250 East Houston Street, Unit 9D","Manhattan, NY 10002",7300,2 BD,2 BA
"227 West 77th Street, Unit 12J",Upper West Side,9663,2 BD,2 BA
"260 West 52nd Street, Unit 10E",Theater District,3425,Studio,1 BA
"413 West 23rd Street, Unit 2E",Chelsea,4300,1 BD,1 BA
"505 West 29th Street, Unit 6A",Chelsea,5555,1 BD,1 BA
"504 West 167th Street, Unit 3A",Washington Heights,2300,2 BD,1 BA
"441 East 12th Street, Unit 4H",East Village,3600,2 BD,1 BA
"180 Water Street, Unit 806",Financial District,3754,1 BD,1 BA
"372 5th Avenue, Unit 7L",Midtown South,4195,1 BD,1 BA
"130 Water Street, Unit 7B",Financial District,5000,2 BD,2 BA
"331 East 33rd Street, Unit 5",Kips Bay,3305,2 BD,1 BA
"225 East 21st Street, Unit 2F",Gramercy,5500,1 BD,2 BA
"30 Morningside Drive, Unit 807",Morningside Heights,10364,3 BD,2 BA
"225 East 63rd Street, Unit 1F",Upper East Side,3262,Studio,1 BA
"225 East 63rd Street, Unit 1F",Upper East Side,3099,Studio,1 BA
"460 West 20th Street, Unit 2U",Chelsea,4400,1 BD,1 BA
"460 West 20th Street, Unit 2U",Chelsea,4400,1 BD,1 BA
"500 West 23rd Street, Unit 11B",Chelsea,3671,Studio,1 BA
"400-east East 14th Street, Unit 4C",East Village,3950,1 BD,1 BA
"250 West 93rd Street, Unit 17D",Upper West Side,5100,1 BD,1 BA
"7 West 21st Street, Unit 1608",Flatiron,5953,1 BD,1 BA
"196 Stanton Street, Unit 5II",Lower East Side,3875,2 BD,1 BA
"303 West 76th Street, Unit 3A",Upper West Side,3150,1 BD,1 BA
"57 Thompson Street, Unit 2E",SoHo,3700,1 BD,1 BA
"250 East Houston Street, Unit 9D","Manhattan, NY 10002",7300,2 BD,2 BA
"227 West 77th Street, Unit 12J",Upper West Side,9663,2 BD,2 BA
"260 West 52nd Street, Unit 10E",Theater District,3425,Studio,1 BA
"413 West 23rd Street, Unit 2E",Chelsea,4300,1 BD,1 BA
"505 West 29th Street, Unit 6A",Chelsea,5555,1 BD,1 BA
"504 West 167th Street, Unit 3A",Washington Heights,2300,2 BD,1 BA
"441 East 12th Street, Unit 4H",East Village,3600,2 BD,1 BA
"180 Water Street, Unit 806",Financial District,3754,1 BD,1 BA
"200 East 82nd Street, Unit 7H",Upper East Side,5133,1 BD,1 BA
"180 Water Street, Unit 2110",Financial District,7746,3 BD,3 BA
"303 West 76th Street, Unit 1B",Upper West Side,2900,Studio,1 BA
"180 Water Street, Unit 2407",Financial District,4991,2 BD,1 BA
"180 Riverside Boulevard, Unit 26E",Upper West Side,6643,2 BD,2 BA
"510 West 146th Street, Unit 6A",Hamilton Heights,2278,2 BD,1 BA
"8 Spruce Street, Unit 53M",Financial District,4480,1 BD,1 BA
"8 Spruce Street, Unit 28C",Financial District,4120,1 BD,1 BA
"240 East 46th Street, Unit 6A",Midtown East,2200,Studio,1 BA
"45 West 69th Street, Unit 4",Upper West Side,3400,1 BD,1 BA
"450 West 17th Street, Unit 918",Chelsea,5850,1 BD,1 BA
"400 East 84th Street, Unit 36B",Upper East Side,13375,3 BD,3 BA
"105 Duane Street, Unit 39H",TriBeCa,5750,1 BD,1.5 BA
"651 West 188th Street, Unit 1P",Washington Heights,1850,1 BD,1 BA
"560 West 170th Street, Unit 2G",Washington Heights,1625,Studio,1 BA
"180 7th Avenue, Unit 3C",Chelsea,3300,1 BD,1 BA
"180 7th Avenue, Unit 3C",Chelsea,3300,1 BD,1 BA
"285 Fort Washington Avenue, Unit 38",Washington Heights,2800,2 BD,1 BA
252 East 61st Street,Upper East Side,3850,1 BD,1 BA
252 East 61st Street,Upper East Side,2849,Studio,1 BA
"240 East 24th Street, Unit 4G",Kips Bay,2850,1 BD,1 BA
"200 East 21st Street, Unit 6D",Gramercy,5950,1 BD,1 BA
"250 West 93rd Street, Unit 17D",Upper West Side,5100,1 BD,1 BA
"455 Main Street, Unit 12A",Roosevelt Island,3100,1 BD,1 BA
"413 West 23rd Street, Unit 2E",Chelsea,4300,1 BD,1 BA
"330 East 63rd Street, Unit 6A",Upper East Side,4500,3 BD,1 BA
516 West 47th Street,Hell's Kitchen,2600,Studio,1 BA
"30 East 85th Street, Unit 14A",Upper East Side,6500,1 BD,1.5 BA
"260 West 52nd Street, Unit 10E",Theater District,3425,Studio,1 BA
"417 East 83rd Street, Unit 2A",Upper East Side,2599,Studio,1 BA
"330 East 38th Street, Unit 32A",Murray Hill,4250,1 BD,1 BA
"225 East 21st Street, Unit 2",Gramercy,5000,1 BD,2 BA
"207 East 26th Street, Unit 4F",Kips Bay,2300,1 BD,1 BA
"606 West 113th Street, Unit 3B",Morningside Heights,3200,2 BD,1 BA
"245 East 40th Street, Unit 21J",Murray Hill,3116,Studio,1 BA
"305 West 50th Street, Unit 8B",Hell's Kitchen,3409,Studio,1 BA
"220 West 116th Street, Unit E1",Harlem,1845,1 BD,1 BA
"467 West 164th Street, Unit 4A",Washington Heights,1875,2 BD,1 BA
"516 West 159th Street, Unit 7",Washington Heights,2500,3 BD,1 BA
"160 West 73rd Street, Unit 2G",Upper West Side,3075,Studio,1 BA
"160 West 73rd Street, Unit 13A",Upper West Side,4600,1 BD,1 BA
"145 East 16th Street, Unit 3P",Gramercy,4750,1 BD,1 BA
"145 East 16th Street, Unit 8F",Gramercy,3600,Studio,1 BA
"145 East 16th Street, Unit 14P",Gramercy,4800,1 BD,1 BA
"96 5th Avenue, Unit 11D",Flatiron,3800,Studio,1 BA
"96 5th Avenue, Unit 12D",Flatiron,3800,Studio,1 BA
"96 5th Avenue, Unit 14H",Flatiron,4925,1 BD,1 BA
"96 5th Avenue, Unit 8H",Flatiron,4925,1 BD,1 BA
"96 5th Avenue, Unit 8D",Flatiron,4995,1 BD,1 BA
"96 5th Avenue, Unit 5L",Flatiron,4925,1 BD,1 BA
"96 5th Avenue, Unit 3F",Flatiron,3800,Studio,1 BA
"150 East 44th Street, Unit 46A",Midtown East,3625,Studio,1 BA
"150 East 44th Street, Unit 45B",Midtown East,4875,1 BD,1 BA
"777 6th Avenue, Unit 16H",Chelsea,4866,1 BD,1 BA
"2588 7th Avenue, Unit 1G",Harlem,2550,2 BD,1 BA
"109 West 113th Street, Unit 5B",Harlem,2575,2 BD,1 BA
"211 Ave A, Unit 11",East Village,2850,1 BD,1 BA
"211 Ave A, Unit 11",East Village,2850,1 BD,1 BA
"109 West 113th Street, Unit 1B",Harlem,2724,2 BD,1 BA
"109 West 113th Street, Unit 1B",Harlem,2724,2 BD,1 BA
"34 West 86th Street, Unit 4",Upper West Side,2250,Studio,1 BA
"49 West 73rd Street, Unit PHA",Upper West Side,3950,2 BD,2 BA
"162 West 80th Street, Unit 2D",Upper West Side,2575,1 BD,1 BA
"513 East 13th Street, Unit 18",East Village,1850,1 BD,1 BA
"26 Washington Square North, Unit 4",Greenwich Village,12000,3 BD,2 BA
"308 West 73rd Street, Unit 3A",Upper West Side,2800,1 BD,1 BA
"343 West 51st Street, Unit 5E",Hell's Kitchen,3200,1 BD,1 BA
"343 West 51st Street, Unit 5E",Hell's Kitchen,3200,1 BD,1 BA
"111 East 30th Street, Unit 3B",Kips Bay,3195,2 BD,1 BA
"150 East 18th Street, Unit 11S",Gramercy,4395,1 BD,1 BA
"150 East 18th Street, Unit 10D",Gramercy,4100,1 BD,1 BA
"150 East 18th Street, Unit 11A",Gramercy,3500,Studio,1 BA
"101 West End Avenue, Unit 27G",Upper West Side,7375,2 BD,2 BA
"20 Broad Street, Unit 2408",Financial District,4175,1 BD,1 BA
20 Broad Street,Financial District,7200,3 BD,1 BA
"308 West 73rd Street, Unit 2B",Upper West Side,3500,1 BD,1 BA
"155 West 75th Street, Unit 1FR",Upper West Side,6800,3 BD,3 BA
"236 Mulberry Street, Unit 11",NoLita,3150,2 BD,1 BA
"20 Broad Street, Unit 2414",Financial District,3025,Studio,1 BA
"162 West 80th Street, Unit 5G",Upper West Side,3850,2 BD,1 BA
"244 West 109th Street, Unit 5D",Upper West Side,2800,2 BD,1 BA
"55 West 74th Street, Unit 3B",Upper West Side,3150,1 BD,1 BA
"20 Broad Street, Unit 2019",Financial District,4700,1 BD,1 BA
"271 West 73rd Street, Unit 3B",Upper West Side,2360,1 BD,1 BA
"105 West 29th Street, Unit 45B",Chelsea,5593,1 BD,1 BA
"375 South End Avenue, Unit 25A",Battery Park City,3565,Studio,1 BA
"8 West 108th Street, Unit 41",Upper West Side,5730,5 BD,2 BA
"66 Madison Avenue, Unit 5E",NoMad,4000,2 BD,2 BA
"312 West 73rd Street, Unit D",Upper West Side,2225,Studio,1.5 BA
"525 East 83rd Street, Unit 4R",Upper East Side,3095,2 BD,1 BA
"10 East 29th Street, Unit 21B",NoMad,5020,1 BD,1 BA
"10 East 29th Street, Unit 21B",NoMad,4634,1 BD,1 BA
"345 East 65th Street, Unit 1B",Upper East Side,4150,3 BD,2 BA
"312 11th Avenue, Unit 30E",Chelsea,4395,1 BD,1 BA
"347 East 51st Street, Unit 1C",Midtown East,2795,1 BD,1 BA
"525 East 83rd Street, Unit 5W",Upper East Side,2995,2 BD,1 BA
"101 West End Avenue, Unit 27G",Upper West Side,7375,2 BD,2 BA
"20 Broad Street, Unit 2408",Financial District,4175,1 BD,1 BA
20 Broad Street,Financial District,7200,3 BD,1 BA
"308 West 73rd Street, Unit 2B",Upper West Side,3500,1 BD,1 BA
"155 West 75th Street, Unit 1FR",Upper West Side,6800,3 BD,3 BA
"236 Mulberry Street, Unit 11",NoLita,3150,2 BD,1 BA
"20 Broad Street, Unit 2414",Financial District,3025,Studio,1 BA
"162 West 80th Street, Unit 5G",Upper West Side,3850,2 BD,1 BA
"244 West 109th Street, Unit 5D",Upper West Side,2800,2 BD,1 BA
"55 West 74th Street, Unit 3B",Upper West Side,3150,1 BD,1 BA
"20 Broad Street, Unit 2019",Financial District,4700,1 BD,1 BA
"271 West 73rd Street, Unit 3B",Upper West Side,2360,1 BD,1 BA
"105 West 29th Street, Unit 45B",Chelsea,5593,1 BD,1 BA
"375 South End Avenue, Unit 25A",Battery Park City,3565,Studio,1 BA
"8 West 108th Street, Unit 41",Upper West Side,5730,5 BD,2 BA
"66 Madison Avenue, Unit 5E",NoMad,4000,2 BD,2 BA
"312 West 73rd Street, Unit D",Upper West Side,2225,Studio,1.5 BA
"525 East 83rd Street, Unit 4R",Upper East Side,3095,2 BD,1 BA
"10 East 29th Street, Unit 21B",NoMad,5020,1 BD,1 BA
"10 East 29th Street, Unit 21B",NoMad,4634,1 BD,1 BA
"345 East 65th Street, Unit 1B",Upper East Side,4150,3 BD,2 BA
"312 11th Avenue, Unit 30E",Chelsea,4395,1 BD,1 BA
"347 East 51st Street, Unit 1C",Midtown East,2795,1 BD,1 BA
"525 East 83rd Street, Unit 5W",Upper East Side,2995,2 BD,1 BA
"220 Sullivan Street, Unit 2G",Greenwich Village,2995,Studio,1 BA
"554 West 54th Street, Unit 29A",Hell's Kitchen,7975,3 BD,2 BA
"554 West 54th Street, Unit 29A",Hell's Kitchen,8700,3 BD,2 BA
"171 East 83rd Street, Unit 3A",Upper East Side,2395,Studio,1 BA
"264 East 2nd Street, Unit 4",East Village,2900,2 BD,1 BA
"184 Bleecker Street, Unit 6",Greenwich Village,3500,2 BD,1 BA
75 West End Avenue,Upper West Side,2900,Studio,1 BA
"133 West 145th Street, Unit 52",Harlem,2099,2 BD,1 BA
"349 East 82nd Street, Unit 4FW",Upper East Side,3050,2 BD,1 BA
1 Morningside Drive,Morningside Heights,7051,2 BD,2 BA
"1 Morningside Drive, Unit 1816",Morningside Heights,4630,1 BD,1 BA
626 1st Avenue,Murray Hill,3990,Studio,1 BA
"65 East 54th Street, Unit 5R",Midtown East,2900,Studio,1 BA
"128 1st Avenue, Unit 1",East Village,4695,2 BD,1 BA
"128 1st Avenue, Unit 1",East Village,4695,2 BD,1 BA
"264 East 2nd Street, Unit 5",East Village,4195,3 BD,1 BA
"110 Ridge Street, Unit E2",Lower East Side,3600,2 BD,1 BA
"110 Ridge Street, Unit E2",Lower East Side,3600,2 BD,1 BA
"329 East 6th Street, Unit 14",East Village,3000,1 BD,1 BA
"416 West 52nd Street, Unit 705A",Hell's Kitchen,6025,2 BD,2 BA
626 1st Avenue,Murray Hill,5076,Studio,1 BA
"265 West 87th Street, Unit 4B",Upper West Side,2350,Studio,1 BA
"225 Rector Place, Unit 7R",Battery Park City,3900,1 BD,1 BA
"489 Columbus Avenue, Unit 2C",Upper West Side,1850,Studio,1 BA
"399 East 8th Street, Unit PH",East Village,11000,3 BD,3 BA
626 1st Avenue,Murray Hill,5076,Studio,1 BA
"605 West 42nd Street, Unit 63N",Hell's Kitchen,6913,2 BD,2 BA
"303 West 76th Street, Unit 2B",Upper West Side,3150,1 BD,1 BA
75 West End Avenue,Upper West Side,6000,2 BD,2 BA
75 West End Avenue,Upper West Side,5700,2 BD,2 BA
"50 East 28th Street, Unit 21H",NoMad,12630,3 BD,3 BA
"530 West 159th Street, Unit 1FW",Washington Heights,1900,Studio,1 BA
"8 West 108th Street, Unit 25",Upper West Side,4765,4 BD,1 BA
"8 West 108th Street, Unit 33",Upper West Side,5730,5 BD,2 BA
"303 West 76th Street, Unit A",Upper West Side,2850,Studio,1.5 BA
"70 West 37th Street, Unit 902",Midtown South,4242,1 BD,1 BA
"173 East 91st Street, Unit 3F",Upper East Side,2749,2 BD,1 BA
"173 East 91st Street, Unit 3F",Upper East Side,2749,2 BD,1 BA
"257 West 91st Street, Unit GF",Upper West Side,2750,1 BD,1 BA
"70 West 37th Street, Unit 718",Midtown South,3831,1 BD,1 BA
"554 West 54th Street, Unit 27M",Hell's Kitchen,3988,1 BD,1 BA
"554 West 54th Street, Unit 27M",Hell's Kitchen,4350,1 BD,1 BA
"19 West 69th Street, Unit 1102",Upper West Side,2475,Studio,1 BA
"160 Riverside Boulevard, Unit 15C",Upper West Side,3944,1 BD,1 BA
"221 East 10th Street, Unit 9",East Village,3700,2 BD,1 BA
"415 East 80th Street, Unit 1H",Upper East Side,1995,Studio,1 BA
"70 West 37th Street, Unit 501",Midtown South,3504,Studio,1 BA
"41 River Terrace, Unit 2408",Battery Park City,6700,2 BD,2 BA
"399 East 8th Street, Unit PH",East Village,11000,3 BD,3 BA
626 1st Avenue,Murray Hill,5076,Studio,1 BA
"605 West 42nd Street, Unit 63N",Hell's Kitchen,6913,2 BD,2 BA
"303 West 76th Street, Unit 2B",Upper West Side,3150,1 BD,1 BA
75 West End Avenue,Upper West Side,6000,2 BD,2 BA
75 West End Avenue,Upper West Side,5700,2 BD,2 BA
"50 East 28th Street, Unit 21H",NoMad,12630,3 BD,3 BA
"530 West 159th Street, Unit 1FW",Washington Heights,1900,Studio,1 BA
"8 West 108th Street, Unit 25",Upper West Side,4765,4 BD,1 BA
"8 West 108th Street, Unit 33",Upper West Side,5730,5 BD,2 BA
"303 West 76th Street, Unit A",Upper West Side,2850,Studio,1.5 BA
"70 West 37th Street, Unit 902",Midtown South,4242,1 BD,1 BA
"173 East 91st Street, Unit 3F",Upper East Side,2749,2 BD,1 BA
"173 East 91st Street, Unit 3F",Upper East Side,2749,2 BD,1 BA
"257 West 91st Street, Unit GF",Upper West Side,2750,1 BD,1 BA
"70 West 37th Street, Unit 718",Midtown South,3831,1 BD,1 BA
"554 West 54th Street, Unit 27M",Hell's Kitchen,3988,1 BD,1 BA
"554 West 54th Street, Unit 27M",Hell's Kitchen,4350,1 BD,1 BA
"19 West 69th Street, Unit 1102",Upper West Side,2475,Studio,1 BA
"160 Riverside Boulevard, Unit 15C",Upper West Side,3944,1 BD,1 BA
"221 East 10th Street, Unit 9",East Village,3700,2 BD,1 BA
"415 East 80th Street, Unit 1H",Upper East Side,1995,Studio,1 BA
"70 West 37th Street, Unit 501",Midtown South,3504,Studio,1 BA
"41 River Terrace, Unit 2408",Battery Park City,6700,2 BD,2 BA
"250 West 50th Street, Unit 37B",Theater District,6163,2 BD,2 BA
"11 East 1st Street, Unit 2414",East Village,8615,2 BD,2 BA
"300 East 39th Street, Unit 24B",Murray Hill,3687,Studio,1 BA
"300 East 39th Street, Unit 4K",Murray Hill,3580,Studio,1 BA
"160 Riverside Boulevard, Unit 20D",Upper West Side,4037,1 BD,1 BA
"50 West 77th Street, Unit 9F",Upper West Side,3289,1 BD,1 BA
"376 West 127th Street, Unit 1A",Morningside Heights,2700,2 BD,1 BA
"160 West 62nd Street, Unit 23H",Upper West Side,5495,1 BD,1 BA
"45 West 60th Street, Unit 11H",Upper West Side,6895,2 BD,2 BA
"240 East 39th Street, Unit 12C",Murray Hill,5414,1 BD,1.5 BA
"55 Wall Street, Unit 722A",Financial District,4300,1 BD,1 BA
"177 Thompson Street, Unit 8",Greenwich Village,2750,1 BD,1 BA
"400 West 55th Street, Unit 5E",Hell's Kitchen,5750,2 BD,2 BA
"155 West 71st Street, Unit 5A",Upper West Side,4975,2 BD,1 BA
"620 West 143rd Street, Unit 5I",Hamilton Heights,2850,1 BD,1 BA
"400 West 55th Street, Unit PHC",Hell's Kitchen,4290,1 BD,1 BA
"120 East 4th Street, Unit 4A",East Village,4200,2 BD,1 BA
"315 East 10th Street, Unit 2R",East Village,6700,4 BD,2 BA
"264 Water Street, Unit PHD",Financial District,7500,2 BD,2.5 BA
"240 Central Park South, Unit 5D",Central Park South,6277,2 BD,2 BA
"276 West 117th Street, Unit 3C",Harlem,3500,3 BD,1 BA
"440 East 13th Street, Unit A",East Village,3000,1 BD,1 BA
"440 East 13th Street, Unit A",East Village,3000,1 BD,1 BA
"150 East 57th Street, Unit 11A",Midtown East,4200,1 BD,1 BA
"521 West 158th Street, Unit 2F",Washington Heights,3500,3 BD,2 BA
"300 East 39th Street, Unit 22B",Murray Hill,3637,Studio,1 BA
