"212 North 9th Street, Apt. PHB",6300,2 Beds / 2 Baths / 983 Sq. Ft. / Condo,Williamsburg,Brooklyn
"3400 Snyder Avenue, Apt. 2",1900,Studio / 1 Bath / 554 Sq. Ft. / Co-op,Flatbush,Brooklyn
3rd Place,3621,8 Units / 4 Floors / Multi-Family Townhouse,Carroll Gardens,Brooklyn
Halsey Street,1700,"2 Units / 2 Floors / 2,200 Sq. Ft. / Multi-Family Townhouse",Bushwick,Brooklyn
"1 Hanson Place, Apt. 9M",6495,"2 Beds / 2 Baths / 1,305 Sq. Ft. / Condo",Fort Greene,Brooklyn
"1020 Park Place, Apt. 3-F",2500,2 Beds / 1 Bath / Rental,Crown Heights,Brooklyn
"429 Kent Avenue, Apt. L35",14000,"3 Beds / 3 Baths / 3,341 Sq. Ft. / Condo",Williamsburg,Brooklyn
Decatur Street,2900,2 Beds / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
Decatur Street,2450,1 Bed / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
"209 Malcolm X Boulevard, Apt. STO...",1250,Studio / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
Shore Road,3000,"2 Beds / 2 Baths / 1,000 Sq. Ft. / Condo",Bay Ridge,Brooklyn
"1278 Halsey Street, Apt. 1",2507,3 Beds / 1 Bath / Rental,Bushwick,Brooklyn
"4600 9th Avenue, Apt. 609",2369,2 Beds / 1 Bath / Rental,Sunset Park,Brooklyn
"705 Saint Marks Avenue, Apt. 2B",2350,2 Beds / 1 Bath / Rental,Crown Heights,Brooklyn
"443 Bainbridge Street, Apt. 3A",2250,1 Bed / 1 Bath / 540 Sq. Ft. / Condo,Bedford-Stuyvesant,Brooklyn
"5 4th Place, Apt. 2L",2595,8 Units / 4 Floors / Multi-Family Townhouse,Carroll Gardens,Brooklyn
"42 South Oxford Street, Apt. 5",2500,1 Bed / 1 Bath / Rental,Fort Greene,Brooklyn
Bainbridge Street,2150,2 Beds / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
"112 East 96th Street, Apt. 1F",1850,Multi-Family Townhouse,empty neighborhood,Brooklyn
"429 Kent Avenue, Apt. TH5",14250,"4 Beds / 4 Baths / 4,313 Sq. Ft. / Condo",Williamsburg,Brooklyn
"429 Kent Avenue, Apt. D317",8250,"3 Beds / 3 Baths / 2,261 Sq. Ft. / Condo",Williamsburg,Brooklyn
"222 17th Street, Apt. 3",2600,4 Units / 3 Floors / 900 Sq. Ft. / House,Greenwood,Brooklyn
Summit Street,4750,"4 Units / 4 Floors / 1,500 Sq. Ft. / Multi-Family Townhouse",Carroll Gardens,Brooklyn
Webster Avenue,2850,1 Bed / 1 Bath / 842 Sq. Ft. / Condo,Kensington,Brooklyn
Webster Avenue,2975,1 Bed / 1 Bath / 757 Sq. Ft. / Condo,Kensington,Brooklyn
558 7th Street,2850,Single Family Townhouse,Park Slope,Brooklyn
"633 Grand Avenue, Apt. 1",1800,1 Bed / 1 Bath / Rental,Prospect Heights,Brooklyn
558 7th Street,2850,Single Family Townhouse,Park Slope,Brooklyn
"146 Pierrepont Street, Apt. 14A",14000,3 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
Decatur Street,2700,3 Beds / 1 Bath / Rental,Bushwick,Brooklyn
"297 Stuyvesant Avenue, Apt. 2",2050,3 Units / 4 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
North 8th Street,3500,2 Units / 3 Floors / 700 Sq. Ft. / Multi-Family Townhouse,Williamsburg,Brooklyn
Newton Street,3500,"8 Units / 4 Floors / 1,000 Sq. Ft. / Multi-Family Townhouse",Greenpoint,Brooklyn
100 Pioneer Street,2900,"2 Beds / 1 Bath / 1,200 Sq. Ft. / House",Red Hook,Brooklyn
Webster Avenue,2100,1 Bed / 1 Bath / 647 Sq. Ft. / Condo,Kensington,Brooklyn
"39 East 21st Street, Apt. 6C",2723,2 Beds / 1 Bath / Rental,Lefferts Gardens,Brooklyn
"568 President Street, Apt. 3",2400,7 Units / 4 Floors / Multi-Family Townhouse,Gowanus,Brooklyn
"146 Pierrepont Street, Apt. 17D",11139,3 Beds / 3 Baths / Rental,Brooklyn Heights,Brooklyn
"588 10TH Street, Apt. #3",3600,"3 Beds / 1 Bath / 1,000 Sq. Ft. / Rental",Park Slope,Brooklyn
Webster Avenue,2600,1 Bed / 1 Bath / 767 Sq. Ft. / Condo,Kensington,Brooklyn
Webster Avenue,2700,1 Bed / 1 Bath / 809 Sq. Ft. / Condo,Kensington,Brooklyn
"733 Rogers Avenue, Apt. 501",2654,2 Beds / 1 Bath / Rental,Flatbush,Brooklyn
"930 East 7th Street, Apt. 3C",1495,Studio / 1 Bath / Co-op,Flatbush,Brooklyn
Blue Slip,3465,1 Bed / 1 Bath / Rental,Greenpoint,Brooklyn
Bainbridge Street,3450,3 Beds / 2 Baths / Rental,Bedford-Stuyvesant,Brooklyn
"74 Greenpoint Avenue, Apt. A-4",2000,Studio / 1 Bath / Condo,Greenpoint,Brooklyn
FRONT Street,6438,2 Beds / 2 Baths / Rental,Downtown Brooklyn,Brooklyn
"227 67th Street, Apt. 1",2000,3 Units / 2 Floors / 598 Sq. Ft. / Multi-Family Townhouse,Bay Ridge,Brooklyn
"25 Washington Street, Apt. 5B",4650,2 Beds / 1 Bath / Rental,DUMBO/Vinegar Hill,Brooklyn
"146 Pierrepont Street, Apt. PHC",11072,2 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
"74 Greenpoint Avenue, Apt. D2",2500,1 Bed / 1 Bath / 550 Sq. Ft. / Condo,Greenpoint,Brooklyn
Schermerhorn Street,7950,"2,200 Sq. Ft. / Multi-Family Townhouse",Brooklyn Heights,Brooklyn
1533 Pacific Street,2584,2 Beds / 1 Bath / House,Crown Heights,Brooklyn
Webster Avenue,2475,1 Bed / 1 Bath / 727 Sq. Ft. / Condo,Kensington,Brooklyn
"52 Clark Street, Apt. 3DEF",6050,3 Beds / 3 Baths / Rental,Brooklyn Heights,Brooklyn
"345 Clinton Avenue, Apt. 1H",2600,1 Bed / 1 Bath / Co-op,Clinton Hill,Brooklyn
"759 Bergen Street, Apt. 3",3600,"3 Beds / 1 Bath / 1,150 Sq. Ft. / Condo",Crown Heights,Brooklyn
Bergen Street,3999,"3 Beds / 1 Bath / 1,200 Sq. Ft. / Rental",Prospect Heights,Brooklyn
"166 Hoyt Street, Apt. 3R",2250,3 Units / 4 Floors / 500 Sq. Ft. / Multi-Family Townhouse,Boerum Hill,Brooklyn
"712 LEXINGTON Avenue, Apt. 1",3200,2 Beds / 2 Baths / Rental,Bedford-Stuyvesant,Brooklyn
"847 East 19th Street, Apt. 3A",2495,"3 Beds / 1 Bath / 1,000 Sq. Ft. / Rental",Midwood,Brooklyn
"1383 Dean Street, Apt. 2L",3100,Multi-Family Townhouse,Crown Heights,Brooklyn
"314 Chauncey Street, Apt. 2",3200,"2 Units / 2 Floors / 1,200 Sq. Ft. / House",Bedford-Stuyvesant,Brooklyn
"39 East 21st Street, Apt. 4A",1985,Studio / 1 Bath / Rental,Lefferts Gardens,Brooklyn
"39 East 21st Street, Apt. 5B",2446,1 Bed / 1 Bath / Rental,Lefferts Gardens,Brooklyn
East 21st Street,1892,Studio / 1 Bath / Rental,Lefferts Gardens,Brooklyn
"39 East 21st Street, Apt. 2D",2215,1 Bed / 1 Bath / Rental,Lefferts Gardens,Brooklyn
"39 East 21st Street, Apt. 1B",2262,Studio / 1 Bath / Rental,Lefferts Gardens,Brooklyn
Hanson Place,5200,"2 Beds / 2 Baths / 1,166 Sq. Ft. / Condo",Fort Greene,Brooklyn
"333 Schermerhorn Street, Apt. 22e",3450,1 Bed / 1 Bath / 575 Sq. Ft. / Rental,Downtown Brooklyn,Brooklyn
"127 Butler Street, Apt. garden",3000,4 Units / 3 Floors / Multi-Family Townhouse,Boerum Hill,Brooklyn
"39 East 21st Street, Apt. 6B",2862,2 Beds / 1 Bath / Rental,Lefferts Gardens,Brooklyn
"15 Bridge Park Drive, Apt. 7L1",7380,3 Beds / 2 Baths / Condo,Brooklyn Heights,Brooklyn
FRONT Street,6788,3 Beds / 2 Baths / Rental,Downtown Brooklyn,Brooklyn
Nostrand Avenue,2200,2 Units / 3 Floors / Mixed Use Townhouse,Flatbush,Brooklyn
"1 Hanson Place, Apt. 19A",3600,1 Bed / 1 Bath / 824 Sq. Ft. / Condo,Fort Greene,Brooklyn
"518 Bainbridge Street, Apt. 2A",1800,1 Bed / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
Greene Avenue,3200,3 Units / 3 Floors / Mixed Use Townhouse,Bedford-Stuyvesant,Brooklyn
Gates Avenue,1975,1 Bed / 1 Bath / 1 Sq. Ft. / Mixed Use Townhouse,Bedford-Stuyvesant,Brooklyn
Eastern Parkway,3153,1 Bed / 1 Bath / Rental,Crown Heights,Brooklyn
"264 Webster Avenue, Apt. 205",1800,Studio / 1 Bath / 435 Sq. Ft. / Condo,Kensington,Brooklyn
Halsey Street,2500,2 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
Ocean Avenue,2215,2 Floors / House,Midwood,Brooklyn
Clifton Place,3250,2 Beds / 1 Bath / House,Clinton Hill,Brooklyn
"420 Kent Avenue, Apt. 6172A",4999,2 Beds / 1 Bath / Rental,Williamsburg,Brooklyn
"500 4th Avenue, Apt. 10J",4200,"2 Beds / 2 Baths / 1,019 Sq. Ft. / Condo",Gowanus,Brooklyn
Ocean Avenue,2446,2 Floors / House,Midwood,Brooklyn
"291 Sterling Place, Apt. 2",8500,4 Beds / 2 Baths / Condo/Co-op,Prospect Heights,Brooklyn
North 6th Street,3250,2 Beds / 1 Bath / Rental,Williamsburg,Brooklyn
"436 Willoughby Avenue, Apt. 3",2900,3 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
Seigel Street,3600,"3 Beds / 1 Bath / 1,000 Sq. Ft. / Rental",empty neighborhood,Brooklyn
"381 South 5th Street, Apt. 303",2650,1 Bed / 1 Bath / 650 Sq. Ft. / Rental,Williamsburg,Brooklyn
Prospect Place,3300,"1,000 Sq. Ft. / Multi-Family Townhouse",Crown Heights,Brooklyn
"894 Greene Avenue, Apt. 2",2550,3 Units / 3 Floors / 800 Sq. Ft. / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
BELMONT Avenue,2205,3 Beds / 1 Bath / 950 Sq. Ft. / Rental,empty neighborhood,Brooklyn
"150 Myrtle Avenue, Apt. 2301",5300,"2 Beds / 2 Baths / 1,113 Sq. Ft. / Condo",Downtown Brooklyn,Brooklyn
71st Street,2100,Multi-Family Townhouse,Bay Ridge,Brooklyn
Prospect Place,3300,Multi-Family Townhouse,Crown Heights,Brooklyn
Myrtle Avenue,2796,24 Units / 5 Floors / Multi-Family Townhouse,Bushwick,Brooklyn
Ditmas Avenue,4300,2 Units / 3 Floors / Multi-Family Townhouse,Kensington,Brooklyn
Berry Street,6500,"2 Beds / 2 Baths / 1,369 Sq. Ft. / Condo",Williamsburg,Brooklyn
"267 6th Street, Apt. 3H",2288,Studio / 1 Bath / Rental,Park Slope,Brooklyn
South 1st Street,3200,2 Beds / 1 Bath / Rental,Williamsburg,Brooklyn
586 Bay Ridge Parkway,1600,500 Sq. Ft. / Single Family Townhouse,Bay Ridge,Brooklyn
"910 Union Street, Apt. 2C",3522,1 Bed / 1 Bath / 735 Sq. Ft. / Condo,Park Slope,Brooklyn
"88 Withers Street, Apt. 6D",5200,2 Beds / 1 Bath / 918 Sq. Ft. / Condo,Williamsburg,Brooklyn
Pierrepont Street,10615,2 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
"146 Pierrepont Street, Apt. 1F2",5169,1 Bed / 1 Bath / Rental,Brooklyn Heights,Brooklyn
"146 Pierrepont Street, Apt. 19C",9877,2 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
"146 Pierrepont Street, Apt. 1A9",11308,3 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
Avenue X,1400,1 Bed / 1 Bath / House,Sheepshead Bay,Brooklyn
Warren Street,6500,Multi-Family Townhouse,Park Slope,Brooklyn
Pacific Street,2200,2 Beds / 1 Bath / Rental,Crown Heights,Brooklyn
"146 Pierrepont Street, Apt. 9A",11446,3 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
Pierrepont Street,6692,2 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
3rd Place,3621,8 Units / 4 Floors / Multi-Family Townhouse,Carroll Gardens,Brooklyn
Pacific Street,3000,1 Bed / 1 Bath / 770 Sq. Ft. / Condo,Prospect Heights,Brooklyn
HAWTHORNE Street,2600,"3 Beds / 1 Bath / 1,200 Sq. Ft. / Co-op",empty neighborhood,Brooklyn
"146 Pierrepont Street, Apt. 16C",12923,3 Beds / 3 Baths / Rental,Brooklyn Heights,Brooklyn
"146 Pierrepont Street, Apt. 1D5",13846,3 Beds / 3 Baths / Rental,Brooklyn Heights,Brooklyn
Pierrepont Street,7886,2 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
"146 Pierrepont Street, Apt. 1C7",12257,3 Beds / 3 Baths / Rental,Brooklyn Heights,Brooklyn
Harman Street,2300,2 Beds / 1 Bath / Rental,Bushwick,Brooklyn
South 1st Street,3400,"2 Beds / 1 Bath / 1,850 Sq. Ft. / Rental",Williamsburg,Brooklyn
"257 Gold Street, Apt. 1403",2450,Studio / 1 Bath / Rental,Fort Greene,Brooklyn
Grand Street,3071,1 Bed / 1 Bath / 688 Sq. Ft. / Rental,Williamsburg,Brooklyn
Pierrepont Street,13846,3 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
Pierrepont Street,13500,3 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
"146 Pierrepont Street, Apt. 8A",11072,3 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
Pierrepont Street,6933,2 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
3rd Place,2850,8 Units / 4 Floors / Multi-Family Townhouse,Carroll Gardens,Brooklyn
"34 Schermerhorn Street, Apt. Uppe...",12950,3 Units / 3 Floors / Multi-Family Townhouse,Brooklyn Heights,Brooklyn
"651 New York Avenue, Apt. PH",5500,"3 Beds / 2 Baths / 1,713 Sq. Ft. / Condo",Flatbush,Brooklyn
"360 Monroe Street, Apt. 2",3400,3 Beds / 2 Baths / Rental,Bedford-Stuyvesant,Brooklyn
Willoughby Avenue,1895,10 Units / 5 Floors / Multi-Family Townhouse,Fort Greene,Brooklyn
Clinton Street,3500,3 Beds / 2 Baths / 890 Sq. Ft. / Condo,Carroll Gardens,Brooklyn
79 Warren Street,6000,Single Family Townhouse,Carroll Gardens,Brooklyn
Clermont Avenue,5095,2 Beds / 2 Baths / Condo,Fort Greene,Brooklyn
Green Street,4685,2 Beds / 2 Baths / Rental,Greenpoint,Brooklyn
834 Herkimer Street,2500,Studio / House,Bedford-Stuyvesant,Brooklyn
"341 Eastern Parkway, Apt. 5C",3500,1 Bed / 1 Bath / 650 Sq. Ft. / Rental,Crown Heights,Brooklyn
"205 Van Buren Street, Apt. GARDEN",3250,3 Units / 3 Floors / 900 Sq. Ft. / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
"356 President Street, Apt. 1",8500,"3 Units / 4 Floors / 2,200 Sq. Ft. / Multi-Family Townhouse",Carroll Gardens,Brooklyn
"100 Jay Street, Apt. 4J",2950,Studio / 1 Bath / 582 Sq. Ft. / Condo,DUMBO/Vinegar Hill,Brooklyn
Monitor Street,2599,1 Bed / 1 Bath / House,Greenpoint,Brooklyn
"621 WESTMINSTER Road, Apt. 3A",2400,2 Beds / 1 Bath / Rental,Ditmas Park,Brooklyn
"136 Webster Avenue, Apt. 2",2200,2 Beds / 1 Bath / 670 Sq. Ft. / Rental,Kensington,Brooklyn
"315 Atlantic Avenue, Apt. garden",3500,4 Units / 3 Floors / 850 Sq. Ft. / Multi-Family Townhouse,Downtown Brooklyn,Brooklyn
Eastern Parkway,3200,2 Beds / 1 Bath / Rental,Crown Heights,Brooklyn
Pacific Street,2999,3 Beds / 1 Bath / House,Crown Heights,Brooklyn
"37 Bridge Street, Apt. 3C",5900,"1 Bed / 1 Bath / 1,120 Sq. Ft. / Condo",DUMBO/Vinegar Hill,Brooklyn
Clermont Avenue,4960,2 Beds / 2 Baths / Condo,Fort Greene,Brooklyn
Freeman Street,3000,2 Beds / 1 Bath / 900 Sq. Ft. / House,Greenpoint,Brooklyn
655 East 2nd Street,4800,"2 Floors / 2,358 Sq. Ft. / House",Kensington,Brooklyn
Jay Street,8500,"2 Beds / 2 Baths / 1,711 Sq. Ft. / Condo",DUMBO/Vinegar Hill,Brooklyn
"267 6th Street, Apt. 11E",3995,2 Beds / 2 Baths / Rental,Park Slope,Brooklyn
Sixth Avenue,1850,1 Bed / 1 Bath / Rental,Park Slope,Brooklyn
Berkeley Place,7500,"3 Beds / 2 Baths / 1,900 Sq. Ft. / Rental",Park Slope,Brooklyn
"86 Hoyt Street, Apt. 1",3300,2 Beds / 1 Bath / 700 Sq. Ft. / Condo,Boerum Hill,Brooklyn
"173 Monroe Street, Apt. 3",3100,3 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
Broadway,7300,"2 Beds / 2 Baths / 1,342 Sq. Ft. / Condo",Williamsburg,Brooklyn
Vanderbilt Avenue,3500,1 Bed / 1 Bath / 900 Sq. Ft. / Condo,Fort Greene,Brooklyn
Menahan Street,3000,3 Beds / 1 Bath / Rental,Bushwick,Brooklyn
Willoughby Avenue,2100,2 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
"1639 Pacific Street, Apt. 2B",2185,2 Units / 2 Floors / Multi-Family Townhouse,Crown Heights,Brooklyn
Nostrand Avenue,2000,2 Beds / 1 Bath / Rental,Midwood,Brooklyn
"135 Oceana Drive West, Apt. 3I",3500,"2 Beds / 2 Baths / 1,243 Sq. Ft. / Condo",Brighton Beach,Brooklyn
"1539 Park Place, Apt. B6",1900,2 Beds / 1 Bath / Rental,Crown Heights,Brooklyn
President Street,2200,2 Beds / 1 Bath / Rental,Crown Heights,Brooklyn
Bainbridge Street,2575,1 Bed / 1 Bath / Condo/Co-op,Bedford-Stuyvesant,Brooklyn
"155 South 2nd Street, Apt. 8",3650,3 Beds / 1 Bath / 700 Sq. Ft. / Rental,Williamsburg,Brooklyn
"552 53rd Street, Apt. 2",2325,"2 Units / 2 Floors / 1,000 Sq. Ft. / Multi-Family Townhouse",Sunset Park,Brooklyn
North 6th Street,4000,1 Bed / 1 Bath / Condo,Williamsburg,Brooklyn
"157 Miller Avenue, Apt. 1-R",1900,2 Beds / 2 Baths / Rental,empty neighborhood,Brooklyn
"55 Poplar Street, Apt. 3G",3300,Studio / 1 Bath / 500 Sq. Ft. / Condo,Brooklyn Heights,Brooklyn
Adams Street,3995,2 Beds / 1 Bath / 847 Sq. Ft. / Condo,DUMBO/Vinegar Hill,Brooklyn
Washington Street,3850,1 Bed / 1 Bath / 710 Sq. Ft. / Condo,DUMBO/Vinegar Hill,Brooklyn
Lefferts Place,2700,Multi-Family Townhouse,Clinton Hill,Brooklyn
"374 Van Brunt Street, Apt. #1",3000,3 Units / 3 Floors / 900 Sq. Ft. / Multi-Family Townhouse,Red Hook,Brooklyn
3rd Street,2575,3 Units / 4 Floors / Multi-Family Townhouse,Carroll Gardens,Brooklyn
"1 Grand Army Plaza, Apt. PHW",12500,"3 Beds / 2 Baths / 1,962 Sq. Ft. / Condo",Prospect Heights,Brooklyn
Blue Slip,2906,Studio / 1 Bath / Rental,Greenpoint,Brooklyn
Clifton Place,2600,1 Bed / 1 Bath / 777 Sq. Ft. / Condo,Clinton Hill,Brooklyn
Amity Street,3300,2 Beds / 1 Bath / Rental,Cobble Hill,Brooklyn
"120 Nassau Street, Apt. 25-C",4455,1 Bed / 1 Bath / 817 Sq. Ft. / Rental,Downtown Brooklyn,Brooklyn
"1402 Park Place, Apt. 4sb",2399,11 Units / 4 Floors / Mixed Use Townhouse,Crown Heights,Brooklyn
"305 MC GUINNESS Boulevard, Apt. 4C",4300,"2 Beds / 1 Bath / 1,105 Sq. Ft. / Condo/Co-op",Greenpoint,Brooklyn
"138 Beadel Street, Apt. 2",2650,"2 Beds / 1 Bath / 1,000 Sq. Ft. / Rental",Greenpoint,Brooklyn
Blue Slip,3910,1 Bed / 1 Bath / Rental,Greenpoint,Brooklyn
"120 Nassau Street, Apt. 22-K",4583,1 Bed / 1 Bath / 780 Sq. Ft. / Rental,Downtown Brooklyn,Brooklyn
"120 Nassau Street, Apt. 19-G",3820,1 Bed / 1 Bath / 745 Sq. Ft. / Rental,Downtown Brooklyn,Brooklyn
3rd Street,7450,Multi-Family Townhouse,Park Slope,Brooklyn
Blue Slip,2931,Studio / 1 Bath / Rental,Greenpoint,Brooklyn
14th Street,2800,4 Units / 3 Floors / Multi-Family Townhouse,Gowanus,Brooklyn
3rd Place,6500,4 Units / 4 Floors / Multi-Family Townhouse,Carroll Gardens,Brooklyn
"594 Marcy Avenue, Apt. 3A",2500,1 Bed / 1 Bath / 542 Sq. Ft. / Condo,Bedford-Stuyvesant,Brooklyn
MacDonough Street,3000,9 Units / 4 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
"447 Rogers Avenue, Apt. 1-L",2200,6 Units / 3 Floors / Townhouse,Lefferts Gardens,Brooklyn
"267 Powers Street, Apt. 1L",3100,8 Units / 3 Floors / Multi-Family Townhouse,Williamsburg,Brooklyn
500 Bergen Street,7000,"Studio / 1,643 Sq. Ft. / Co-op",Prospect Heights,Brooklyn
"532 Ovington Avenue, Apt. 3F",1825,Multi-Family Townhouse,Bay Ridge,Brooklyn
Blue Slip,3956,1 Bed / 1 Bath / Rental,Greenpoint,Brooklyn
Cheever Place,2475,3 Units / 3 Floors / 700 Sq. Ft. / Multi-Family Townhouse,Cobble Hill,Brooklyn
Morgan Avenue,2100,1 Bed / 1 Bath / Rental,Williamsburg,Brooklyn
Leonard Street,8900,"3 Beds / 3 Baths / 3,003 Sq. Ft. / Condo",Greenpoint,Brooklyn
"390 2nd Street, Apt. 42",3650,"16 Units / 4 Floors / 1,000 Sq. Ft. / Multi-Family Townhouse",Park Slope,Brooklyn
"401A Monroe Street, Apt. TWNH",5500,"2 Floors / 2,300 Sq. Ft. / Multi-Family Townhouse",empty neighborhood,Brooklyn
East 19th Street,1750,Studio / 1 Bath / Rental,Prospect Park South,Brooklyn
Marion Street,1900,Studio / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
"150 Myrtle Avenue, Apt. 2102",2599,Studio / 1 Bath / 496 Sq. Ft. / Condo,Downtown Brooklyn,Brooklyn
Bergen Street,2200,1 Bed / 1 Bath / Rental,Boerum Hill,Brooklyn
Union Street,4700,"3 Floors / 1,300 Sq. Ft. / Commercial",Carroll Gardens,Brooklyn
2nd Street,12000,"4 Floors / 3,500 Sq. Ft. / Single Family Townhouse",Park Slope,Brooklyn
"447 Rogers Avenue, Apt. 3L",3300,6 Units / 3 Floors / Townhouse,Lefferts Gardens,Brooklyn
"81 Ocean Parkway, Apt. 3F",2400,"1 Bed / 1 Bath / 1,000 Sq. Ft. / Co-op",Windsor Terrace,Brooklyn
Amboy Street,2600,4 Units / 2 Floors / Multi-Family Townhouse,empty neighborhood,Brooklyn
Amboy Street,2200,4 Units / 2 Floors / Multi-Family Townhouse,empty neighborhood,Brooklyn
Amboy Street,2600,4 Units / 2 Floors / Multi-Family Townhouse,empty neighborhood,Brooklyn
Furman Avenue,2400,2 Beds / 1 Bath / 700 Sq. Ft. / Rental,Bushwick,Brooklyn
NEWEL Street,3000,1 Bed / 1 Bath / Rental,Greenpoint,Brooklyn
Maple Street,5900,"2 Floors / 1,720 Sq. Ft. / Single Family Townhouse",Lefferts Gardens,Brooklyn
Sterling Place,2995,3 Beds / 1 Bath / Rental,Crown Heights,Brooklyn
195 Clarkson Avenue,2595,2 Floors / House,Lefferts Gardens,Brooklyn
Dikeman Street,2950,1 Bed / 1 Bath / House,Red Hook,Brooklyn
Shore Parkway,2000,"2 Beds / 1 Bath / 1,000 Sq. Ft. / House",Sheepshead Bay,Brooklyn
East 91st Street,2750,"3 Units / 2 Floors / 1,000 Sq. Ft. / House",empty neighborhood,Brooklyn
Baltic Street,4600,"2 Beds / 2 Baths / 1,000 Sq. Ft. / Condo",Boerum Hill,Brooklyn
"125 Vermont Street, Apt. 1-R",1900,2 Beds / 1 Bath / 800 Sq. Ft. / Rental,empty neighborhood,Brooklyn
Grand Avenue,2842,1 Bed / 1 Bath / Rental,Clinton Hill,Brooklyn
304 6th Street,3000,1 Bed / 1 Bath / House,Park Slope,Brooklyn
Prospect Avenue,3200,6 Units / 3 Floors / 900 Sq. Ft. / Multi-Family Townhouse,Park Slope,Brooklyn
Washington Street,2895,Loft / 1 Bath / 444 Sq. Ft. / Rental,DUMBO/Vinegar Hill,Brooklyn
"951 Prospect Place, Apt. 2-L",4000,"4 Beds / 2 Baths / 1,000 Sq. Ft. / Rental",Crown Heights,Brooklyn
Dikeman Street,6250,2 Beds / 2 Baths / House,Red Hook,Brooklyn
Dikeman Street,3100,1 Bed / 1 Bath / House,Red Hook,Brooklyn
"57 Rapelye Street, Apt. 2S",2975,2 Units / 3 Floors / 800 Sq. Ft. / Multi-Family Townhouse,Carroll Gardens,Brooklyn
195 Clarkson Avenue,2375,2 Floors / House,Lefferts Gardens,Brooklyn
Bushwick Place,2600,1 Bed / 1 Bath / Rental,Williamsburg,Brooklyn
South Oxford Street,2375,1 Bed / 1 Bath / Rental,Fort Greene,Brooklyn
"254 Wyckoff Street, Apt. 2L",2800,1 Bed / 1 Bath,Boerum Hill,Brooklyn
Vanderbilt Avenue,2900,1 Bed / 1 Bath / 546 Sq. Ft. / Condo,Clinton Hill,Brooklyn
15th Street,2950,1 Bed / 1 Bath / 750 Sq. Ft. / Condo,Park Slope,Brooklyn
Rugby Road,2650,1 Bed / 1 Bath / Rental,Ditmas Park,Brooklyn
Bushwick Place,2842,2 Beds / 1 Bath / Rental,Williamsburg,Brooklyn
22nd Street,2000,1 Bed / 1 Bath / 660 Sq. Ft. / Rental,Greenwood,Brooklyn
Vanderbilt Avenue,2500,Studio / 1 Bath / 450 Sq. Ft. / Condo,Prospect Heights,Brooklyn
"214 North 11th Street, Apt. 5P",3350,1 Bed / 1 Bath / 700 Sq. Ft. / Condo,Williamsburg,Brooklyn
Lafayette Avenue,3000,3 Units / 4 Floors / Multi-Family Townhouse,Fort Greene,Brooklyn
7th Street,3200,"3 Units / 3 Floors / 1,000 Sq. Ft. / Multi-Family Townhouse",Park Slope,Brooklyn
597 2nd Street,12000,"4 Floors / 3,500 Sq. Ft. / Single Family Townhouse",Park Slope,Brooklyn
14th Street,2700,2 Beds / 1 Bath / Rental,Park Slope,Brooklyn
"107 Columbia Hts, Apt. 8N",2600,Studio / 1 Bath / 435 Sq. Ft. / Rental,Brooklyn Heights,Brooklyn
East 16th Street,1900,1 Bed / 1 Bath / Rental,Ditmas Park,Brooklyn
Livingston Street,2900,9 Units / 5 Floors / 750 Sq. Ft. / Multi-Family Townhouse,Brooklyn Heights,Brooklyn
Putnam Avenue,8500,"2 Units / 4 Floors / 3,768 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant,Brooklyn
"70 Berry Street, Apt. 2G",4250,1 Bed / 1 Bath / 880 Sq. Ft. / Condo,Williamsburg,Brooklyn
Malcolm X Boulevard,2585,3 Beds / 1 Bath / 700 Sq. Ft. / Rental,Bedford-Stuyvesant,Brooklyn
"848 Lorimer Street, Apt. 2E",4011,1 Bed / 1 Bath / Rental,Greenpoint,Brooklyn
