"25 Lexington Avenue, Unit 404",Clinton Hill,3354,1 BD,1 BA,Brooklyn
2719 Voorhies Avenue,Sheepshead Bay,2400,3 BD,1 BA,Brooklyn
"961 Madison Street, Unit 1F",Bushwick,3300,2 BD,1 BA,Brooklyn
"437 16th Street, Unit 3R",South Slope,2750,2 BD,1 BA,Brooklyn
574 Jefferson Avenue,Bedford-Stuyvesant,2150,1 BD,2 BA,Brooklyn
"19 Carroll Street, Unit 2F",Columbia Street Waterfront,2200,1 BD,1 BA,Brooklyn
"195 Clarkson Avenue, Unit 3A",Prospect Lefferts Gardens,2475,1 BD,1 BA,Brooklyn
"39 East 21st Street, Unit 2D",Flatbush,2215,1 BD,empty Bath,Brooklyn
45 State Street,Brooklyn Heights,16800,3 BD,4 BA,Brooklyn
"264 Webster Avenue, Unit 307",Kensington,2585,2 BD,1 BA,Brooklyn
"571 Lafayette Avenue, Unit 3A",Bedford-Stuyvesant,2291,1 BD,1 BA,Brooklyn
"383 Carlton Avenue, Unit 10S",Fort Greene,3990,1 BD,1 BA,Brooklyn
"251 7th Street, Unit 9C",Gowanus,3250,1 BD,1 BA,Brooklyn
"199 State Street, Unit 3B",Downtown Brooklyn,5625,2 BD,2 BA,Brooklyn
"57 Rapelye Street, Unit 1",Columbia Street Waterfront,4500,empty Beds,1 BA,Brooklyn
"479 Prospect Place, Unit 3L",Crown Heights,3300,3 BD,1.5 BA,Brooklyn
"859 St Marks Avenue, Unit 2",Crown Heights,3500,empty Beds,1 BA,Brooklyn
"267 6th Street, Unit 10D",Park Slope,3985,2 BD,2 BA,Brooklyn
"5 4th Place, Unit 2L",Carroll Gardens,2595,1 BD,1 BA,Brooklyn
"195 Clarkson Avenue, Unit 5B",Prospect Lefferts Gardens,2575,1 BD,1 BA,Brooklyn
"285 Halsey Street, Unit 2",Bedford-Stuyvesant,4500,2 BD,3 BA,Brooklyn
517 2nd Street,Central Slope,11000,5 BD,2.5 BA,Brooklyn
"195 Clarkson Avenue, Unit 3C",Prospect Lefferts Gardens,2125,1 BD,1 BA,Brooklyn
"246 Bainbridge Street, Unit 2",Bedford-Stuyvesant,2842,3 BD,1 BA,Brooklyn
"109 Vanderbilt Street, Unit 2",Windsor Terrace,2800,2 BD,1 BA,Brooklyn
"139 Montague Street, Unit 4R",Brooklyn Heights,2800,Studio,1 BA,Brooklyn
12-a Monroe Street,Clinton Hill,8500,5 BD,3.5 BA,Brooklyn
"267 6th Street, Unit 5F",Park Slope,3230,1 BD,1 BA,Brooklyn
1123 Broadway,Bushwick,2296,3 BD,1 BA,Brooklyn
"334 52nd Street, Unit 2",Sunset Park,2300,3 BD,1 BA,Brooklyn
"334 52nd Street, Unit 2",Sunset Park,2300,3 BD,1 BA,Brooklyn
"571 Lafayette Avenue, Unit 4",Bedford-Stuyvesant,3500,2 BD,1 BA,Brooklyn
233 87th Street,Bay Ridge,4250,3 BD,2 BA,Brooklyn
"500 4th Avenue, Unit 10J",Gowanus,4200,2 BD,2 BA,Brooklyn
"4600 9th Avenue, Unit 209",Sunset Park,2399,2 BD,1 BA,Brooklyn
"90 Furman Street, Unit N-528",Brooklyn Heights,15000,3 BD,2.5 BA,Brooklyn
"335 Macon Street, Unit 3",Bedford-Stuyvesant,2500,2 BD,1 BA,Brooklyn
"1006 Flushing Avenue, Unit Ground",Bushwick,4950,Studio,empty Bath,Brooklyn
"40 Berkeley Place, Unit 1",North Slope,3400,1 BD,1 BA,Brooklyn
"103 Atlantic Avenue, Unit 2R",Brooklyn Heights,3300,2 BD,1 BA,Brooklyn
"2719 Voorhies Avenue, Unit 2",Sheepshead Bay,2400,3 BD,1 BA,Brooklyn
"88 Wyckoff Street, Unit 4F",Boerum Hill,5600,3 BD,1.5 BA,Brooklyn
"951 Madison Street, Unit 4G",Bushwick,2600,2 BD,1 BA,Brooklyn
"425 Keap Street, Unit 4D",Williamsburg,4850,1 BD,1 BA,Brooklyn
"107 Columbia Heights, Unit 6C",Brooklyn Heights,2599,Studio,1 BA,Brooklyn
"1383 Dean Street, Unit 2L",Crown Heights,3100,3 BD,1 BA,Brooklyn
"897 Lafayette Avenue, Unit 1",Bedford-Stuyvesant,3850,2 BD,1 BA,Brooklyn
"30 Washington Street, Unit 1J",DUMBO,5375,2 BD,2 BA,Brooklyn
"465 Pacific Street, Unit 301",Boerum Hill,5950,3 BD,2 BA,Brooklyn
"173 Classon Avenue, Unit 3R",Clinton Hill,3150,2 BD,1.5 BA,Brooklyn
"61 8th Avenue, Unit Upper Triplex",Park Slope,8500,5 BD,3 BA,Brooklyn
"195 Clarkson Avenue, Unit 5A",Prospect Lefferts Gardens,2525,1 BD,1 BA,Brooklyn
"447 Rogers Avenue, Unit 1L",Prospect Lefferts Gardens,2200,2 BD,1 BA,Brooklyn
"411 Degraw Street, Unit 1",Boerum Hill,5495,2 BD,1 BA,Brooklyn
"411 Degraw Street, Unit 1",Boerum Hill,5495,2 BD,1 BA,Brooklyn
"195 Clarkson Avenue, Unit 2B",Prospect Lefferts Gardens,2425,1 BD,1 BA,Brooklyn
"1075 Greene Avenue, Unit 1D",Bushwick,3280,3 BD,2 BA,Brooklyn
"41 7th Avenue, Unit 1",North Slope,3200,1 BD,1 BA,Brooklyn
"946 Bushwick Avenue, Unit B5",Bushwick,2840,2 BD,2 BA,Brooklyn
"345 Clinton Avenue, Unit 1H",Clinton Hill,2600,1 BD,1 BA,Brooklyn
"79 Bridge Street, Unit 4E",DUMBO,4250,Alcove,1 BA,Brooklyn
"5 Roebling Street, Unit #2",Williamsburg,4200,2 BD,2 BA,Brooklyn
"15 Westminster Road, Unit 2I",Prospect Park South,2995,3 BD,1 BA,Brooklyn
"274 1st Street, Unit 2R",Central Slope,2600,1 BD,1 BA,Brooklyn
"79 Clifton Place, Unit 5B",Clinton Hill,4600,3 BD,2 BA,Brooklyn
"34 North 7th Street, Unit 10H",Williamsburg,3800,1 BD,1 BA,Brooklyn
"441 1st Street, Unit 2L",Park Slope,5400,3 BD,2 BA,Brooklyn
"43 Montrose Avenue, Unit 2L",Williamsburg,2300,1 BD,1 BA,Brooklyn
"425 Monroe Street, Unit 3",Bedford-Stuyvesant,3000,2 BD,2 BA,Brooklyn
"440 Kent Avenue, Unit 14B",Williamsburg,6700,3 BD,2 BA,Brooklyn
"172 Clermont Avenue, Unit 3",Fort Greene,3395,2 BD,1 BA,Brooklyn
"285 6th Avenue, Unit 4R",Central Slope,4250,3 BD,1 BA,Brooklyn
"29 Carroll Street, Unit 1A",Columbia Street Waterfront,10000,4 BD,3.5 BA,Brooklyn
"484 Humboldt Street, Unit 207",Williamsburg,2130,Studio,1 BA,Brooklyn
"427 Franklin Avenue, Unit 1",Clinton Hill,2550,1 BD,1 BA,Brooklyn
"1115 Hancock Street, Unit 2E",Bushwick,2600,1 BD,1 BA,Brooklyn
"2128 Ocean Avenue, Unit 6H",Sheepshead Bay,3600,3 BD,2 BA,Brooklyn
"184 Kent Avenue, Unit B413",Williamsburg,3800,1 BD,1 BA,Brooklyn
"491 Greene Avenue, Unit 3",Bedford-Stuyvesant,3000,3 BD,1 BA,Brooklyn
"1115 Hancock Street, Unit 2W",Bushwick,2600,1 BD,1 BA,Brooklyn
"296 Halsey Street, Unit 1",Bedford-Stuyvesant,3950,3 BD,1 BA,Brooklyn
"444 Melrose Street, Unit 2L",Bushwick,2600,2 BD,1 BA,Brooklyn
131 Smith Street,Boerum Hill,11000,Studio,1 BA,Brooklyn
"474 East New York Avenue, Unit 2F",East Flatbush,2350,2 BD,1 BA,Brooklyn
"478 Union Avenue, Unit 4R",Williamsburg,2200,1 BD,1 BA,Brooklyn
"200 Franklin Street, Unit 7B",Greenpoint,4515,2 BD,1 BA,Brooklyn
"25 Lexington Avenue, Unit 101",Clinton Hill,3550,1 BD,1 BA,Brooklyn
"110 Livingston Street, Unit 17K",Downtown Brooklyn,5850,2 BD,2 BA,Brooklyn
"180 Nassau Street, Unit 6F",Downtown Brooklyn,2500,Studio,1 BA,Brooklyn
"328 East 29th Street, Unit 3",Flatbush,2400,3 BD,2 BA,Brooklyn
12-a Monroe Street,Clinton Hill,8500,5 BD,3.5 BA,Brooklyn
1384 East 19th Street,Manhattan Terrace,2250,2 BD,2 BA,Brooklyn
"67 Huron Street, Unit 3",Greenpoint,3100,2 BD,1 BA,Brooklyn
"196 7th Avenue, Unit 4",Chelsea,3375,2 BD,2 BA,Brooklyn
"9265 Shore Road, Unit 1D",Bay Ridge,1995,1 BD,1 BA,Brooklyn
"295 Clinton Avenue, Unit 610",Clinton Hill,3877,2 BD,2 BA,Brooklyn
"1201 Ocean Parkway, Unit 5E",Ocean Parkway,2532,2 BD,1.5 BA,Brooklyn
"2625 East 13th Street, Unit 5H",Sheepshead Bay,2420,2 BD,1 BA,Brooklyn
"111 Lawrence Street, Unit 42B",Downtown Brooklyn,2774,Studio,1 BA,Brooklyn
"1802 53rd Street, Unit 1A",Mapleton,1695,2 BD,1 BA,Brooklyn
"272 Eldert Street, Unit 3",Bushwick,2600,3 BD,1 BA,Brooklyn
"782 Manhattan Avenue, Unit 3L",Greenpoint,2650,1 BD,1 BA,Brooklyn
445 Bay Ridge Parkway,Bay Ridge,3199,4 BD,1.5 BA,Brooklyn
"301 Sullivan Place, Unit 2F",Crown Heights,3150,2 BD,2 BA,Brooklyn
"116 Pulaski Street, Unit 2",Bedford-Stuyvesant,4299,4 BD,2 BA,Brooklyn
"181 Clermont Avenue, Unit 507",Fort Greene,2999,1 BD,1 BA,Brooklyn
"144 Willow Street, Unit 5R",Brooklyn Heights,3895,1 BD,1 BA,Brooklyn
"90 Sullivan Place, Unit 2F",Crown Heights,2875,2 BD,1 BA,Brooklyn
"424 Bedford Avenue, Unit 8C",Williamsburg,3688,1 BD,1 BA,Brooklyn
"90 Sullivan Place, Unit 3D",Crown Heights,3875,3 BD,2 BA,Brooklyn
"144 Willow Street, Unit 1F",Brooklyn Heights,2566,1 BD,1 BA,Brooklyn
"86 Fleet Place, Unit 20E",Downtown Brooklyn,3989,1 BD,1 BA,Brooklyn
"87 Joralemon Street, Unit 1A",Brooklyn Heights,2300,1 BD,1 BA,Brooklyn
"1748 Flatbush Avenue, Unit 2R",Midwood,1850,2 BD,1 BA,Brooklyn
"250 Pacific Street, Unit 23",Cobble Hill,3500,2 BD,1 BA,Brooklyn
281 Union Avenue,East Williamsburg,3200,1 BD,1 BA,Brooklyn
"175 Kent Avenue, Unit 603",Williamsburg,4314,1 BD,1 BA,Brooklyn
"111 Lawrence Street, Unit 29J",Downtown Brooklyn,3801,1 BD,1 BA,Brooklyn
"1501 Voorhies Avenue, Unit 14A",Sheepshead Bay,3995,2 BD,2 BA,Brooklyn
"384 Court Street, Unit 4",Carroll Gardens,3150,1 BD,1 BA,Brooklyn
"180 Franklin Avenue, Unit 110",Clinton Hill,4495,1 BD,1.5 BA,Brooklyn
"107 Columbia Heights, Unit 2M",Brooklyn Heights,4855,2 BD,2 BA,Brooklyn
"364 Lincoln Place, Unit 55",Prospect Heights,4815,3 BD,2.5 BA,Brooklyn
"107 Columbia Heights, Unit 2D",Brooklyn Heights,2750,Studio,1 BA,Brooklyn
"533 3rd Street, Unit 8",Central Slope,2500,1 BD,1 BA,Brooklyn
"533 3rd Street, Unit 8",Central Slope,2500,1 BD,1 BA,Brooklyn
"570 St Johns Place, Unit 610",Crown Heights,3208,2 BD,1 BA,Brooklyn
"570 St Johns Place, Unit 420",Crown Heights,3167,1 BD,1 BA,Brooklyn
"542 St Marks Avenue, Unit 604",Crown Heights,2550,1 BD,1 BA,Brooklyn
"275 Park Avenue, Unit 3OW",Clinton Hill,4100,1 BD,1 BA,Brooklyn
"21 India Street, Unit T701",Greenpoint,6630,3 BD,2 BA,Brooklyn
"638 Grand Street, Unit 2",East Williamsburg,3250,2 BD,2 BA,Brooklyn
50 North 5th Street,Williamsburg,3100,Studio,1 BA,Brooklyn
"21 India Street, Unit T2102",Greenpoint,6140,2 BD,2 BA,Brooklyn
"21 India Street, Unit T1812",Greenpoint,5980,2 BD,2 BA,Brooklyn
"904 Gates Avenue, Unit 2",Bedford-Stuyvesant,2500,2 BD,1 BA,Brooklyn
"331 South 1st Street, Unit 2L",East Williamsburg,3250,2 BD,1 BA,Brooklyn
"239 South 1st Street, Unit 2A",Williamsburg,2695,2 BD,1 BA,Brooklyn
"510 Flatbush Avenue, Unit 3A",Prospect Lefferts Gardens,2733,2 BD,1 BA,Brooklyn
"303 Flatbush Avenue, Unit 3R",Prospect Heights,2700,2 BD,1 BA,Brooklyn
"275 Park Avenue, Unit 2SW",Clinton Hill,3345,1 BD,1 BA,Brooklyn
"33 Lincoln Road, Unit 2LN",Prospect Lefferts Gardens,3600,2 BD,1 BA,Brooklyn
"264 Driggs Avenue, Unit 1R",Greenpoint,2500,1 BD,1 BA,Brooklyn
"29 Moffat Street, Unit 1",Bushwick,2500,2 BD,1 BA,Brooklyn
"308 Eckford Street, Unit 7A",Greenpoint,4995,2 BD,1.5 BA,Brooklyn
570 St Johns Place,Crown Heights,3500,1 BD,1 BA,Brooklyn
601 Lorimer Street,Williamsburg,3600,2 BD,1 BA,Brooklyn
"21 India Street, Unit T1804",Greenpoint,4820,1 BD,1 BA,Brooklyn
"835 Greene Avenue, Unit 4",Bedford-Stuyvesant,2050,1 BD,1 BA,Brooklyn
"510 Flatbush Avenue, Unit 4C",Prospect Lefferts Gardens,2733,2 BD,1 BA,Brooklyn
"334 Union Street, Unit 3",Carroll Gardens,3300,2 BD,1 BA,Brooklyn
"510 Flatbush Avenue, Unit 8B",Prospect Lefferts Gardens,2733,2 BD,1 BA,Brooklyn
"415 Red Hook Lane, Unit 21C",Downtown Brooklyn,5155,2 BD,2 BA,Brooklyn
"832 Quincy Street, Unit 4R",Bedford-Stuyvesant,1850,Studio,1 BA,Brooklyn
"33 Lincoln Road, Unit 9F",Prospect Lefferts Gardens,3340,2 BD,1 BA,Brooklyn
"303 Vanderbilt Avenue, Unit 1",Clinton Hill,2750,Studio,1 BA,Brooklyn
"436 Mac Donough Street, Unit 4",Bedford-Stuyvesant,1700,Studio,1 BA,Brooklyn
"331 South 1st Street, Unit 3R",East Williamsburg,3100,1 BD,1 BA,Brooklyn
"33 Lincoln Road, Unit 9BS",Prospect Lefferts Gardens,3340,2 BD,1 BA,Brooklyn
"570 St Johns Place, Unit 818W",Crown Heights,2625,Studio,1 BA,Brooklyn
"308 Eckford Street, Unit 5D",Greenpoint,2888,Studio,1 BA,Brooklyn
"29 Moffat Street, Unit 2",Bushwick,3300,3 BD,1.5 BA,Brooklyn
570 St Johns Place,Crown Heights,2583,Studio,1 BA,Brooklyn
"570 St Johns Place, Unit 306",Crown Heights,3292,2 BD,1 BA,Brooklyn
"452 Atlantic Avenue, Unit 4R",Boerum Hill,3000,2 BD,1 BA,Brooklyn
"832 Quincy Street, Unit 3F",Bedford-Stuyvesant,1950,1 BD,1 BA,Brooklyn
"100 South 4th Street, Unit 3E",Williamsburg,3375,1 BD,1 BA,Brooklyn
"80 Williams Avenue, Unit 3",East New York,2300,3 BD,1 BA,Brooklyn
"509 Van Buren Street, Unit 1R",Bedford-Stuyvesant,2350,1 BD,1 BA,Brooklyn
"570 St Johns Place, Unit 814E",Crown Heights,3208,1 BD,1 BA,Brooklyn
"510 Flatbush Avenue, Unit 6G",Prospect Lefferts Gardens,3450,2 BD,1 BA,Brooklyn
"509 Van Buren Street, Unit 1F",Bedford-Stuyvesant,1950,Studio,1 BA,Brooklyn
"12 Belvidere Street, Unit 3L",Bushwick,2900,3 BD,1 BA,Brooklyn
"302-304 10th Street, Unit 25",South Slope,3115,3 BD,1 BA,Brooklyn
"334 Union Street, Unit 3",Carroll Gardens,3300,2 BD,1 BA,Brooklyn
"510 Flatbush Avenue, Unit 8B",Prospect Lefferts Gardens,2733,2 BD,1 BA,Brooklyn
"415 Red Hook Lane, Unit 21C",Downtown Brooklyn,5155,2 BD,2 BA,Brooklyn
"832 Quincy Street, Unit 4R",Bedford-Stuyvesant,1850,Studio,1 BA,Brooklyn
"33 Lincoln Road, Unit 9F",Prospect Lefferts Gardens,3340,2 BD,1 BA,Brooklyn
"303 Vanderbilt Avenue, Unit 1",Clinton Hill,2750,Studio,1 BA,Brooklyn
"436 Mac Donough Street, Unit 4",Bedford-Stuyvesant,1700,Studio,1 BA,Brooklyn
"331 South 1st Street, Unit 3R",East Williamsburg,3100,1 BD,1 BA,Brooklyn
"33 Lincoln Road, Unit 9BS",Prospect Lefferts Gardens,3340,2 BD,1 BA,Brooklyn
"570 St Johns Place, Unit 818W",Crown Heights,2625,Studio,1 BA,Brooklyn
"308 Eckford Street, Unit 5D",Greenpoint,2888,Studio,1 BA,Brooklyn
"29 Moffat Street, Unit 2",Bushwick,3300,3 BD,1.5 BA,Brooklyn
570 St Johns Place,Crown Heights,2583,Studio,1 BA,Brooklyn
"570 St Johns Place, Unit 306",Crown Heights,3292,2 BD,1 BA,Brooklyn
"452 Atlantic Avenue, Unit 4R",Boerum Hill,3000,2 BD,1 BA,Brooklyn
"832 Quincy Street, Unit 3F",Bedford-Stuyvesant,1950,1 BD,1 BA,Brooklyn
"100 South 4th Street, Unit 3E",Williamsburg,3375,1 BD,1 BA,Brooklyn
"80 Williams Avenue, Unit 3",East New York,2300,3 BD,1 BA,Brooklyn
"509 Van Buren Street, Unit 1R",Bedford-Stuyvesant,2350,1 BD,1 BA,Brooklyn
"570 St Johns Place, Unit 814E",Crown Heights,3208,1 BD,1 BA,Brooklyn
"510 Flatbush Avenue, Unit 6G",Prospect Lefferts Gardens,3450,2 BD,1 BA,Brooklyn
"509 Van Buren Street, Unit 1F",Bedford-Stuyvesant,1950,Studio,1 BA,Brooklyn
"12 Belvidere Street, Unit 3L",Bushwick,2900,3 BD,1 BA,Brooklyn
"302-304 10th Street, Unit 25",South Slope,3115,3 BD,1 BA,Brooklyn
"302-304 10th Street, Unit 25",South Slope,3115,3 BD,1 BA,Brooklyn
"59 Halsey Street, Unit 1",Bedford-Stuyvesant,2850,1 BD,1 BA,Brooklyn
"275 Park Avenue, Unit 2SN",Clinton Hill,3345,1 BD,1 BA,Brooklyn
"570 St Johns Place, Unit 220",Crown Heights,2937,1 BD,1 BA,Brooklyn
"55 Cambridge Place, Unit 3",Clinton Hill,3400,1 BD,1 BA,Brooklyn
"21 India Street, Unit S207",Greenpoint,2910,Studio,1 BA,Brooklyn
"21 India Street, Unit T601",Greenpoint,6550,3 BD,2 BA,Brooklyn
"499 Quincy Street, Unit 2",Bedford-Stuyvesant,3000,2 BD,2 BA,Brooklyn
"180 Scholes Street, Unit 2E",East Williamsburg,4000,2 BD,1 BA,Brooklyn
"1035 Fulton Street, Unit 3C",Clinton Hill,2800,1 BD,1 BA,Brooklyn
"148 Bay Ridge Avenue, Unit 2",Bay Ridge,2800,4 BD,2 BA,Brooklyn
"545 Washington Avenue, Unit 309",Clinton Hill,3000,1 BD,1 BA,Brooklyn
"35 Oliver Street, Unit 3A",Bay Ridge,1995,1 BD,1 BA,Brooklyn
"147 Amity Street, Unit 7",Cobble Hill,2000,1 BD,1 BA,Brooklyn
"315 Atlantic Avenue, Unit 1",Boerum Hill,3500,1 BD,1 BA,Brooklyn
"34 Berry Street, Unit 4W",Williamsburg,5025,2 BD,2 BA,Brooklyn
"180 Montague Street, Unit 10D",Brooklyn Heights,3501,1 BD,1 BA,Brooklyn
"434 Bleecker Street, Unit 1R",Bushwick,2450,2 BD,1 BA,Brooklyn
"745 Union Street, Unit 3",North Slope,4000,2 BD,1 BA,Brooklyn
"745 Union Street, Unit 3",North Slope,4000,2 BD,1 BA,Brooklyn
"203 30th Street, Unit 1",Greenwood Heights,1595,1 BD,1 BA,Brooklyn
11 2nd Street,Carroll Gardens,12000,5 BD,3 BA,Brooklyn
"61 3rd Place, Unit 3L",Carroll Gardens,3667,2 BD,1 BA,Brooklyn
"233 Eldert Street, Unit 2F",Bushwick,2500,3 BD,1 BA,Brooklyn
"787 Franklin Avenue, Unit 2R",Crown Heights,3400,2 BD,1.5 BA,Brooklyn
"787 Franklin Avenue, Unit 4R",Crown Heights,2400,Studio,1 BA,Brooklyn
"197 Franklin Street, Unit 4R",Greenpoint,3695,2 BD,2 BA,Brooklyn
"44 Berry Street, Unit 6D",Williamsburg,3450,2 BD,1 BA,Brooklyn
"238 Wyckoff Avenue, Unit 2R",Bushwick,3000,2 BD,2 BA,Brooklyn
"238 Wyckoff Avenue, Unit 2R",Bushwick,2750,2 BD,2 BA,Brooklyn
"251 Eldert Street, Unit 2",Bushwick,2900,3 BD,1 BA,Brooklyn
"1446 East 12th Street, Unit 3",The Lindens,2499,2 BD,2 BA,Brooklyn
"111 Lawrence Street, Unit 42G",Downtown Brooklyn,5177,2 BD,2 BA,Brooklyn
"111 Lawrence Street, Unit 6J",Downtown Brooklyn,3749,1 BD,1 BA,Brooklyn
"590 Parkside Avenue, Unit 1DW",Prospect Lefferts Gardens,2100,1 BD,1 BA,Brooklyn
"687 Lincoln Place, Unit 1F",Crown Heights,3800,3 BD,1.5 BA,Brooklyn
"150 4th Avenue, Unit 10A",Gowanus,5295,2 BD,2 BA,Brooklyn
"150 4th Avenue, Unit 10A",Gowanus,5295,2 BD,2 BA,Brooklyn
"1293 Prospect Avenue, Unit 4",Windsor Terrace,3495,3 BD,2 BA,Brooklyn
"251 Eldert Street, Unit 1",Bushwick,2700,2 BD,1 BA,Brooklyn
"787 Franklin Avenue, Unit 3A",Crown Heights,3850,3 BD,1 BA,Brooklyn
"180 Franklin Avenue, Unit 503",Clinton Hill,3295,1 BD,1 BA,Brooklyn
"125 East 32nd Street, Unit 2",Flatbush,2510,3 BD,1 BA,Brooklyn
"343 Gold Street, Unit 1003",Downtown Brooklyn,3625,1 BD,1 BA,Brooklyn
"101 Bedford Avenue, Unit B406",Williamsburg,3600,1 BD,1 BA,Brooklyn
"60 Water Street, Unit 1206",DUMBO,4295,1 BD,1 BA,Brooklyn
"390 2nd Street, Unit 31",Central Slope,3600,3 BD,1 BA,Brooklyn
"180 Franklin Avenue, Unit 416",Clinton Hill,2525,Studio,1 BA,Brooklyn
"561 Clinton Street, Unit 3",Carroll Gardens,1700,Studio,1 BA,Brooklyn
"9005 Fort Hamiltom Parkway, Unit 2",Bay Ridge,2500,3 BD,1 BA,Brooklyn
"60 South 8th Street, Unit 314",Williamsburg,4000,1 BD,1 BA,Brooklyn
"60 South 8th Street, Unit 731",Williamsburg,4400,1 BD,1.5 BA,Brooklyn
"60 South 8th Street, Unit 809",Williamsburg,5150,2 BD,2 BA,Brooklyn
"60 South 8th Street, Unit 903",Williamsburg,5150,2 BD,2 BA,Brooklyn
"214 Duffield Street, Unit 35N",Downtown Brooklyn,3045,Studio,1 BA,Brooklyn
"214 Duffield Street, Unit 37A",Downtown Brooklyn,3425,1 BD,1 BA,Brooklyn
"60 South 8th Street, Unit 739",Williamsburg,3600,1 BD,1 BA,Brooklyn
"100 Willoughby Street, Unit 15E",Downtown Brooklyn,5345,2 BD,2 BA,Brooklyn
"100 Willoughby Street, Unit 27D",Downtown Brooklyn,4045,1 BD,1 BA,Brooklyn
"100 Willoughby Street, Unit 17E",Downtown Brooklyn,5500,2 BD,2 BA,Brooklyn
"25 Monroe Place, Unit 10D",Brooklyn Heights,3500,1 BD,1 BA,Brooklyn
"287 19th Street, Unit 2",Greenwood Heights,2350,1 BD,1 BA,Brooklyn
"287 19th Street, Unit 2",Greenwood Heights,2350,1 BD,1 BA,Brooklyn
"415 Red Hook Lane, Unit 21B",Downtown Brooklyn,8200,3 BD,2 BA,Brooklyn
"21 India Street, Unit S405",Greenpoint,3040,Studio,1 BA,Brooklyn
"645 Macon Street, Unit 1",Bedford-Stuyvesant,4000,3 BD,1 BA,Brooklyn
"864 Prospect Place, Unit 3",Crown Heights,2250,1 BD,1 BA,Brooklyn
"425 14th Street, Unit B2",South Slope,2800,1 BD,1 BA,Brooklyn
"153 Remsen Street, Unit 16BB",Brooklyn Heights,8333,3 BD,2 BA,Brooklyn
"310 Cumberland Street, Unit 3",Fort Greene,2795,1 BD,1 BA,Brooklyn
"184 Hancock Street, Unit 2",Bedford-Stuyvesant,1350,Studio,1 BA,Brooklyn
"206 Washington Park, Unit 2",Fort Greene,2400,Studio,1 BA,Brooklyn
"120 Nassau Street, Unit 18G",Downtown Brooklyn,3823,1 BD,1 BA,Brooklyn
"153 Remsen Street, Unit 14A",Brooklyn Heights,6354,2 BD,2 BA,Brooklyn
"55 Hope Street, Unit 317",Williamsburg,3650,1 BD,1 BA,Brooklyn
"751 Dekalb Avenue, Unit 4R",Bedford-Stuyvesant,2850,3 BD,1 BA,Brooklyn
"289 Grove Street, Unit 1",Bushwick,2800,4 BD,2 BA,Brooklyn
"55 Parade Place, Unit B2",Prospect Park South,2500,2 BD,1 BA,Brooklyn
"415 Red Hook Lane, Unit 15G",Downtown Brooklyn,5618,2 BD,2 BA,Brooklyn
"415 Red Hook Lane, Unit 11FF",Downtown Brooklyn,3920,1 BD,1 BA,Brooklyn
"1148 Dean Street, Unit 2",Crown Heights,2450,2 BD,1.5 BA,Brooklyn
"335 Graham Avenue, Unit 1",East Williamsburg,3950,3 BD,1 BA,Brooklyn
"153 Remsen Street, Unit 15A",Brooklyn Heights,9618,3 BD,2 BA,Brooklyn
"120 Nassau Street, Unit 26C",Downtown Brooklyn,4538,1 BD,1 BA,Brooklyn
"420 Kent Avenue, Unit 3220B",Williamsburg,3415,Studio,1 BA,Brooklyn
"9323 Flatlands Avenue, Unit 2",Canarsie,2300,3 BD,1 BA,Brooklyn
"479 Atlantic Avenue, Unit 3",Boerum Hill,2700,1 BD,1 BA,Brooklyn
"963 Kent Avenue, Unit E2",Clinton Hill,2900,2 BD,1.5 BA,Brooklyn
"120 Nassau Street, Unit 21K",Downtown Brooklyn,4538,1 BD,1 BA,Brooklyn
"295 Court Street, Unit 2",Cobble Hill,2700,1 BD,1 BA,Brooklyn
"415 Red Hook Lane, Unit 11D",Downtown Brooklyn,6645,3 BD,2 BA,Brooklyn
1238 Halsey Street,Bushwick,2800,2 BD,1 BA,Brooklyn
72 Conselyea Street,Williamsburg,6495,2 BD,4 BA,Brooklyn
"42 South Oxford Street, Unit 1",Fort Greene,2500,Studio,1 BA,Brooklyn
"1 Blue Slip, Unit 8D",Greenpoint,5366,2 BD,2 BA,Brooklyn
"255 1st Street, Unit 11B",Central Slope,4500,2 BD,2 BA,Brooklyn
"383 Prospect Avenue, Unit 3R",South Slope,2600,2 BD,1 BA,Brooklyn
"424 Greenwood Avenue, Unit 2",Windsor Terrace,3500,3 BD,1 BA,Brooklyn
267 Powers Street,East Williamsburg,4800,4 BD,2 BA,Brooklyn
"153 Remsen Street, Unit 14D",Brooklyn Heights,7800,2 BD,2 BA,Brooklyn
"1379 70th Street, Unit 1",Dyker Heights,2300,2 BD,2 BA,Brooklyn
"22 Hart Street, Unit 1",Bedford-Stuyvesant,2599,3 BD,1 BA,Brooklyn
"111 Lawrence Street, Unit 29F",Downtown Brooklyn,3646,1 BD,1 BA,Brooklyn
"1349 Pacific Street, Unit 2",Crown Heights,6500,5 BD,2 BA,Brooklyn
"2 North 6th Place, Unit 24F",Williamsburg,4365,1 BD,1 BA,Brooklyn
"152 Carroll Street, Unit 4F",Carroll Gardens,3950,2 BD,1 BA,Brooklyn
"319 Union Street, Unit 1B",Carroll Gardens,4495,3 BD,1 BA,Brooklyn
"410 Ave X, Unit 7G",South Marlboro,1897,1 BD,1 BA,Brooklyn
"8301 Bay Parkway, Unit 115",Gravesend,1760,1 BD,1 BA,Brooklyn
"2750 Homecrest Avenue, Unit 708",Sheepshead Bay,2392,2 BD,1 BA,Brooklyn
