"346 East 65th Street, Apt. 3-A",4500,2 Beds / 1 Bath / Rental,Upper East Side
East 47th Street,5500,"2 Beds / 1 Bath / 1,072 Sq. Ft. / Condo",Midtown East
Madison Avenue,5999,1 Bed / 1 Bath / 827 Sq. Ft. / Condo,Flatiron
East 79th Street,2995,1 Bed / 1 Bath / 780 Sq. Ft. / Condo,Upper East Side
East 55th Street,5330,"2 Beds / 2 Baths / 1,100 Sq. Ft. / Condo",Midtown East
East 81st Street,2950,1 Bed / 1 Bath / Rental,Upper East Side
Madison Square West,7100,1 Bed / 1 Bath / Condo,Flatiron
"57 West 58th Street, Apt. 9-C",4950,2 Beds / 1 Bath / 950 Sq. Ft. / Condo,Midtown West
"100 West 93rd Street, Apt. 3-G",2850,1 Bed / 1 Bath / Condo,Upper West Side
"151 East 58th Street, Apt. 32D",30000,"3 Beds / 3 Baths / 2,500 Sq. Ft. / Condo",Upper East Side
Park Avenue,2675,Studio / 1 Bath / 460 Sq. Ft. / Rental,Murray Hill
West 23rd Street,4800,1 Bed / 1 Bath / Rental,Flatiron
Greenwich Street,9000,3 Beds / 2 Baths / Condo,Tribeca
West 122nd Street,2200,2 Beds / 1 Bath / 619 Sq. Ft. / Condo,Harlem
Seventh Avenue,4100,1 Bed / 1 Bath / 700 Sq. Ft. / Condo,Chelsea/Hudson Yards
Madison Avenue,4450,4 Units / 5 Floors / Multi-Family Townhouse,Harlem
East 63rd Street,3175,Studio / 1 Bath / Rental,Upper East Side
"469 West 157th Street, Apt. 4E",3800,4 Beds / 2 Baths / Rental,Washington Heights
"558 West 193rd Street, Apt. 5B",1650,Studio / 1 Bath / Rental,Washington Heights
Broad Street,4000,1 Bed / 1 Bath / 801 Sq. Ft. / Condo,Financial District
Seventh Avenue,24995,"3 Beds / 3 Baths / 2,402 Sq. Ft. / Rental",Chelsea/Hudson Yards
"247 West 46th Street, Apt. 3804",5700,"1 Bed / 1 Bath / 1,001 Sq. Ft. / Condo",Midtown West
West 67th Street,6895,"2 Beds / 2 Baths / 1,093 Sq. Ft. / Rental",Upper West Side
West 96th Street,2150,1 Bed / 1 Bath / Rental,Upper West Side
West 89th Street,2795,8 Units / 5 Floors / Multi-Family Townhouse,Upper West Side
Sullivan Street,1700,Studio / 1 Bath / Rental,Soho/Nolita
West 192nd Street,1619,Studio / 1 Bath / Rental,Washington Heights
Morningside Avenue,6950,"2 Beds / 2 Baths / 1,300 Sq. Ft. / Rental",Harlem
Madison Avenue,4399,4 Units / 5 Floors / Multi-Family Townhouse,Harlem
"240 East 55th Street, Apt. 10C",3499,2 Beds / 1 Bath / 650 Sq. Ft. / Co-op,Midtown West
West 21st Street,6050,1 Bed / 1 Bath / Rental,Flatiron
East 67th Street,8500,"2 Beds / 2 Baths / 1,276 Sq. Ft. / Condo",Upper East Side
"333 East 46th Street, Apt. 14-C",2700,Studio / 1 Bath / 600 Sq. Ft. / Condo/Co-op,Midtown East
East 58th Street,2995,1 Bed / 1 Bath / Rental,Sutton Area
East 14th Street,3850,1 Bed / 1 Bath / Co-op,Flatiron
West 149th Street,1995,2 Beds / 1 Bath / Rental,Harlem
East 78th Street,2475,1 Bed / 1 Bath / Rental,Upper East Side
East 74th Street,8495,4 Beds / 2 Baths / Rental,Upper East Side
Spring Street,15000,"3 Beds / 2 Baths / 2,522 Sq. Ft. / Condo",Soho/Nolita
"98 Suffolk Street, Apt. 4A",2695,1 Bed / 1 Bath / 425 Sq. Ft. / Co-op,Lower East Side
East 29th Street,4725,1 Bed / 1 Bath / Rental,Flatiron
West 145th Street,1550,Studio / 1 Bath / 400 Sq. Ft. / Co-op,Harlem
East 53rd Street,3195,1 Bed / 1 Bath / Rental,Midtown East
East 68th Street,4000,1 Bed / 1 Bath / 869 Sq. Ft. / Rental,Upper East Side
East 10TH Street,3800,Studio / 1 Bath / Rental,East Village
West 45th Street,2225,Studio / 1 Bath / Rental,Clinton
West 30th Street,11900,"2 Beds / 2 Baths / 1,464 Sq. Ft. / Condo",Chelsea/Hudson Yards
Union Square West,6500,1 Bed / 1 Bath / 755 Sq. Ft. / Condo,Flatiron
Broadway,6000,"2 Beds / 1 Bath / 1,010 Sq. Ft. / Co-op",Tribeca
"25 Ann Street, Apt. 6",11500,"3 Beds / 2 Baths / 2,300 Sq. Ft. / Condo",Financial District
East 95th Street,4616,3 Beds / 2 Baths / Rental,Upper East Side
East 12th Street,8500,"1 Bed / 1 Bath / 1,006 Sq. Ft. / Condo",Greenwich Village
"146 East 49th Street, Apt. 6CD",6400,3 Beds / 2 Baths / Co-op,Midtown East
"125 East 12th Street, Apt. PHC",13500,"3 Beds / 2 Baths / 2,095 Sq. Ft. / Condo",East Village
East 29th Street,6285,1 Bed / 1 Bath / Rental,Flatiron
East 3RD Street,2995,2 Beds / 1 Bath / Rental,East Village
"92 Grove Street, Apt. 52",6500,2 Beds / 1 Bath / Rental,West Village
"151 West 21st Street, Apt. 9C",5300,1 Bed / 1 Bath / 650 Sq. Ft. / Condo,Chelsea/Hudson Yards
South End Avenue,4000,1 Bed / 1 Bath / Condo,Battery Park City
West 42nd Street,4300,1 Bed / 1 Bath / 778 Sq. Ft. / Condo,Clinton
Riverside Boulevard,2850,Studio / 1 Bath / 551 Sq. Ft. / Condo,Upper West Side
East 30th Street,3950,1 Bed / 1 Bath / 650 Sq. Ft. / Condo,Murray Hill
Park Avenue,28000,"4 Beds / 5 Baths / 2,585 Sq. Ft. / Condo",Upper East Side
East 34th Street,5050,1 Bed / 1 Bath / Rental,Murray Hill
West 52nd Street,5800,2 Beds / 2 Baths / 904 Sq. Ft. / Condo,Midtown West
"100 West 58th Street, Apt. 13F",5995,"2 Beds / 2 Baths / 1,176 Sq. Ft. / Condo",Midtown West
East 48th Street,4200,1 Bed / 1 Bath / 950 Sq. Ft. / Co-op,Midtown East
West 46th Street,3850,1 Bed / 1 Bath / 748 Sq. Ft. / Condo,Midtown West
"153 West 80th Street, Apt. 3A",4300,20 Units / 5 Floors / 700 Sq. Ft. / Multi-Family Townhouse,Upper West Side
"230 East 20th Street, Apt. 55",5200,1 Bed / 1 Bath / 730 Sq. Ft. / Condo,Gramercy
Fifth Avenue,5000,"2 Beds / 2 Baths / 1,342 Sq. Ft. / Condo",Harlem
"523 West 156th Street, Apt. 3D",1750,1 Bed / 1 Bath / Rental,Washington Heights
East 73rd Street,4300,1 Bed / 1 Bath / Co-op,Upper East Side
Little West Street,7700,"2 Beds / 2 Baths / 1,356 Sq. Ft. / Condo",Battery Park City
East 13th Street,5800,4 Beds / 2 Baths / Rental,East Village
"61 East 86th Street, Apt. 65",6750,"3 Beds / 1 Bath / 1,050 Sq. Ft. / Co-op",Upper East Side
West 30th Street,7100,"1 Bed / 1 Bath / 1,042 Sq. Ft. / Condo",Chelsea/Hudson Yards
"80 Park Avenue, Apt. 9L",3400,Studio / 1 Bath / 555 Sq. Ft. / Condo,Murray Hill
"400 East 54th Street, Apt. 10G",3100,1 Bed / 1 Bath / 553 Sq. Ft. / Condo,Sutton Area
East 89th Street,2175,1 Bed / 1 Bath / Rental,Upper East Side
West 52ND Street,4050,2 Beds / 2 Baths / Rental,Midtown West
West 125th Street,3195,2 Beds / 1 Bath / Rental,Harlem
West 71st Street,3000,9 Units / 5 Floors / 600 Sq. Ft. / Multi-Family Townhouse,Upper West Side
West 84th Street,6500,"3 Beds / 2 Baths / 2,000 Sq. Ft. / Rental",Upper West Side
2ND Avenue,4750,3 Beds / 1 Bath / Rental,East Village
East 74th Street,7995,4 Beds / 2 Baths / Rental,Upper East Side
East 74th Street,3184,Studio / 1 Bath / 520 Sq. Ft. / Rental,Upper East Side
East 53rd Street,3150,2 Beds / 1 Bath / Rental,Midtown East
East 13th Street,5995,1 Bed / 1 Bath / 800 Sq. Ft. / Condo,East Village
East 14th Street,3500,3 Beds / 1 Bath / Rental,East Village
South Street,3700,1 Bed / 1 Bath / 695 Sq. Ft. / Condo,Lower East Side
East 88th Street,2950,1 Bed / 1 Bath / Rental,Upper East Side
East 9th Street,2337,1 Bed / 1 Bath / Rental,East Village
West 145th Street,2150,2 Beds / 1 Bath / Rental,Harlem
West 137th Street,3700,"3 Units / 4 Floors / 2,000 Sq. Ft. / Multi-Family Townhouse",Harlem
East 72nd Street,2400,1 Bed / 3 Baths / Co-op,Upper East Side
West 39th Street,3450,Studio / 1 Bath / 526 Sq. Ft. / Condo,Midtown West
West 141st Street,2400,2 Beds / 1 Bath / Rental,Harlem
West 17th Street,3995,18 Units / 5 Floors / Multi-Family Townhouse,Chelsea/Hudson Yards
West 140th Street,2465,2 Beds / 2 Baths / Rental,Harlem
West 54th Street,2700,1 Bed / 1 Bath / 750 Sq. Ft. / Co-op,Midtown West
"155 West 93rd Street, Apt. 2",8500,"2 Units / 4 Floors / 1,600 Sq. Ft. / Multi-Family Townhouse",Upper West Side
"71-73 Greene Street, Apt. 4",20000,"2 Beds / 3 Baths / 2,800 Sq. Ft. / Rental",Soho/Nolita
East 76th Street,3900,1 Bed / 1 Bath / 680 Sq. Ft. / Condo,Upper East Side
"31 Jane Street, Apt. 3D",3750,1 Bed / 1 Bath / 550 Sq. Ft. / Co-op,West Village
West 54th Street,2300,Studio / 1 Bath / Co-op,Midtown West
East 40th Street,2595,Studio / 1 Bath / 400 Sq. Ft. / Condo,Murray Hill
East 19th Street,4950,1 Bed / 1 Bath / 800 Sq. Ft. / Rental,Gramercy
East 66TH Street,3050,1 Bed / 1 Bath / Rental,Upper East Side
South Street,6000,"2 Beds / 2 Baths / 1,123 Sq. Ft. / Condo",Chinatown
Thompson Street,5550,3 Beds / 1 Bath / Rental,Soho/Nolita
West End Avenue,5400,1 Bed / 1 Bath / 992 Sq. Ft. / Condo,Upper West Side
"457 West 57th Street, Apt. 1616",2500,Studio / 1 Bath / Co-op,Midtown West
"458 West 51st Street, Apt. 2",4985,"1,000 Sq. Ft. / Multi-Family Townhouse",Midtown West
East 92nd Street,4025,3 Beds / 1 Bath / Rental,Upper East Side
East 38th Street,2650,Studio / 1 Bath / 418 Sq. Ft. / Condo,Murray Hill
East 96th Street,3600,1 Bed / 1 Bath / 522 Sq. Ft. / Condo,Upper East Side
East End Avenue,4000,1 Bed / 1 Bath / Rental,Upper East Side
East 37th Street,6500,5 Units / 6 Floors / Multi-Family Townhouse,Murray Hill
West 66th Street,7000,"2 Beds / 2 Baths / 1,239 Sq. Ft. / Condo",Upper West Side
West 56th Street,3000,1 Bed / 1 Bath / 480 Sq. Ft. / Condo,Midtown West
York Avenue,2050,Studio / 1 Bath / Rental,Upper East Side
South End Avenue,3790,1 Bed / 1 Bath / 810 Sq. Ft. / Rental,Battery Park City
West 14th Street,2850,Studio / 1 Bath / Rental,Chelsea/Hudson Yards
West 51st Street,2795,1 Bed / 1 Bath / Rental,Midtown West
East 30th Street,4400,2 Beds / 1 Bath / Rental,Murray Hill
"1280 Fifth Avenue, Apt. 16A",8900,"3 Beds / 3 Baths / 1,863 Sq. Ft. / Condo",Upper East Side
West 95th Street,2350,7 Units / 4 Floors / Multi-Family Townhouse,Upper West Side
West 75th Street,11000,3 Units / 4 Floors / Multi-Family Townhouse,Upper West Side
West 89th Street,7900,"8 Units / 4 Floors / 1,700 Sq. Ft. / Multi-Family Townhouse",Upper West Side
West 11th Street,4995,1 Bed / 1 Bath / Rental,Greenwich Village
West 57th Street,4000,Studio / 1 Bath / 583 Sq. Ft. / Condo,Midtown West
East 33rd Street,2100,10 Units / 5 Floors / Multi-Family Townhouse,Murray Hill
East 130th Street,2350,Multi-Family Townhouse,East Harlem
"376 West 127TH Street, Apt. 1A",2700,2 Beds / 1 Bath / Condo/Co-op,Harlem
Hester Street,3100,1 Bed / 1 Bath / 500 Sq. Ft. / Rental,Lower East Side
East 10th Street,2500,1 Bed / 1 Bath / Rental,East Village
"77 West 55th Street, Apt. 10D",2500,Studio / 1 Bath / 600 Sq. Ft. / Condo,Midtown West
West 149th Street,2895,3 Beds / 1 Bath / Rental,Harlem
West 190th Street,1800,Studio / 1 Bath / Rental,Washington Heights
"115 Elizabeth Street, Apt. A",4600,2 Beds / 2 Baths / Rental,Chinatown
"103 West 136th Street, Apt. 2R",2395,4 Units / 3 Floors / Multi-Family Townhouse,Harlem
East 80th Street,3100,Studio / 1 Bath / 700 Sq. Ft. / Condo,Upper East Side
"125 East 12th Street, Apt. 1F",13995,"3 Beds / 2 Baths / 2,300 Sq. Ft. / Condo",East Village
"182 Ninth Avenue, Apt. 3",6500,2 Beds / 2 Baths / Condo,Chelsea/Hudson Yards
"435 East 79th Street, Apt. 4T",3375,1 Bed / 1 Bath / 670 Sq. Ft. / Rental,Upper East Side
West 107th Street,3942,3 Beds / 1 Bath / Rental,Upper West Side
East 9th Street,2750,1 Bed / 1 Bath / Rental,East Village
Greenwich Street,3475,Studio / 1 Bath / 620 Sq. Ft. / Condo,Financial District
Pinehurst Avenue,2300,1 Bed / 1 Bath / Rental,Washington Heights
East 84th Street,3995,3 Beds / 1 Bath / Rental,Upper East Side
North Moore Street,21950,"3 Beds / 3 Baths / 2,500 Sq. Ft. / Condo",Tribeca
"2588 7TH Avenue, Apt. 6F",2100,1 Bed / 1 Bath / Rental,Harlem
East 5th Street,2850,1 Bed / 1 Bath / Rental,East Village
West 45th Street,3495,2 Beds / 1 Bath / Co-op,Clinton
East 3rd Street,2795,1 Bed / 1 Bath / Rental,East Village
"35 East 63rd Street, Apt. PH",60000,"5 Beds / 8 Baths / 6,312 Sq. Ft. / Co-op",Upper East Side
Elizabeth Street,2900,2 Beds / 1 Bath / Rental,Chinatown
West Street,4200,1 Bed / 1 Bath / 500 Sq. Ft. / Condo,Financial District
East 11th Street,1950,Studio / 1 Bath / Rental,East Village
"626 1ST Avenue, Apt. E33G",9040,3 Beds / 2 Baths / Condo/Co-op,Midtown East
Grand Street,4300,"2 Beds / 1 Bath / 1,000 Sq. Ft. / Co-op",Lower East Side
Washington Street,5750,1 Bed / 1 Bath / 924 Sq. Ft. / Condo,Financial District
"201 West 72nd Street, Apt. 4H",2950,Studio / 1 Bath / 485 Sq. Ft. / Condo,Upper West Side
"50 Riverside Boulevard, Apt. 14C",20500,"4 Beds / 4 Baths / 2,353 Sq. Ft. / Condo",Upper West Side
East 3rd Street,2850,24 Units / 6 Floors / Multi-Family Townhouse,East Village
Spring Street,4000,2 Beds / 1 Bath / Rental,Soho/Nolita
Stanton Street,3875,1 Bed / 1 Bath / Rental,Lower East Side
1ST Avenue,3800,2 Beds / 1 Bath / Rental,East Village
East 52nd Street,4000,3 Beds / 1 Bath / Rental,Sutton Area
1ST Avenue,3729,Studio / 1 Bath / Condo/Co-op,Midtown East
East 8th Street,2925,2 Beds / 1 Bath / Rental,East Village
West 165th Street,2670,3 Beds / 1 Bath / Rental,Washington Heights
West Broadway,30000,"3 Beds / 3 Baths / 3,300 Sq. Ft. / Co-op",Soho/Nolita
Spring Street,4150,2 Beds / 1 Bath / Rental,Soho/Nolita
"1160 Third Avenue, Apt. 14BCD",9000,4 Beds / 3 Baths / Co-op,Upper East Side
East 11th Street,4300,36 Units / 7 Floors / 650 Sq. Ft. / Multi-Family Townhouse,East Village
West 56th Street,7000,"2 Beds / 2 Baths / 1,172 Sq. Ft. / Condo",Midtown West
West 22nd Street,8400,"2 Beds / 2 Baths / 1,601 Sq. Ft. / Condo",Chelsea/Hudson Yards
East 118th Street,1950,Studio / 1 Bath / 470 Sq. Ft. / Co-op,East Harlem
Chambers Street,5400,1 Bed / 1 Bath / 754 Sq. Ft. / Condo,Tribeca
Lexington Avenue,6950,"1 Bed / 1 Bath / 1,083 Sq. Ft. / Condo",Gramercy
Tenth Avenue,10000,"2 Beds / 2 Baths / 1,421 Sq. Ft. / Condo",Chelsea/Hudson Yards
West 162nd Street,2100,1 Bed / 1 Bath / Rental,Washington Heights
Eleventh Avenue,3600,Studio / 1 Bath / Rental,Midtown West
East 63rd Street,2999,Studio / 1 Bath / 550 Sq. Ft. / Co-op,Upper East Side
West Street,3900,1 Bed / 1 Bath / 500 Sq. Ft. / Condo,Financial District
Park Avenue,4995,2 Beds / 1 Bath / Rental,Murray Hill
Wooster Street,22000,"3 Beds / 3 Baths / 3,009 Sq. Ft. / Condo",Soho/Nolita
West 111th Street,8700,4 Beds / 3 Baths / Rental,Morningside Heights
East 14th St.,5500,2 Beds / 2 Baths / 1 Sq. Ft. / Co-op,Greenwich Village
West 23RD Street,7950,2 Beds / 2 Baths / Rental,Chelsea/Hudson Yards
Riverside Drive,2150,2 Beds / 1 Bath / 814 Sq. Ft. / Condo,Washington Heights
"77 Washington Place, Apt. TH",15000,"7 Units / 5 Floors / 1,172 Sq. Ft. / Multi-Family Townhouse",Greenwich Village
"77 Washington Place, Apt. TH-1",23000,"7 Units / 5 Floors / 2,000 Sq. Ft. / Multi-Family Townhouse",Greenwich Village
East 82nd Street,9995,"3 Beds / 3 Baths / 1,645 Sq. Ft. / Condo",Upper East Side
East 57th Street,7800,"2 Beds / 2 Baths / 2,000 Sq. Ft. / Co-op",Sutton Area
East 91ST Street,2825,Studio / 1 Bath / Rental,Upper East Side
Murray Street,22500,"4 Beds / 3 Baths / 4,000 Sq. Ft. / Condo",Tribeca
Washington Place,14000,"7 Units / 5 Floors / 1,168 Sq. Ft. / Multi-Family Townhouse",Greenwich Village
West 12th Street,3800,Studio / 1 Bath / Co-op,Greenwich Village
"77 Washington Place, Apt. 1",9000,7 Units / 5 Floors / 800 Sq. Ft. / Multi-Family Townhouse,Greenwich Village
Water Street,3950,1 Bed / 1 Bath / 750 Sq. Ft. / Rental,Financial District
"14 West 14th Street, Apt. 7-B",5200,1 Bed / 1 Bath / 814 Sq. Ft. / Condo,Greenwich Village
3RD Avenue,5070,1 Bed / 1 Bath / 787 Sq. Ft. / Rental,Gramercy
"282 11TH Avenue, Apt. 3103",8585,2 Beds / 2 Baths / Condo/Co-op,Chelsea/Hudson Yards
Park Avenue,1950,1 Bed / 1 Bath / 650 Sq. Ft. / Rental,East Harlem
Second Avenue,4538,10 Units / 5 Floors / Townhouse,East Village
"107 East 37th Street, Apt. 6",3500,6 Units / 5 Floors / 520 Sq. Ft. / Multi-Family Townhouse,Murray Hill
East 81st Street,2150,1 Bed / 1 Bath / Rental,Upper East Side
West 52nd Street,2995,Studio / 1 Bath / Rental,Midtown West
"158 West 119th Street, Apt. PH",4000,"4 Units / 4 Floors / 1,400 Sq. Ft. / Multi-Family Townhouse",Harlem
West 80th Street,4800,9 Units / 5 Floors / Multi-Family Townhouse,Upper West Side
Broome Street,5995,"1 Bed / 1 Bath / 1,150 Sq. Ft. / Condo",Soho/Nolita
Pine Street,4250,2 Beds / 1 Bath / 800 Sq. Ft. / Condo,Financial District
York Avenue,3269,1 Bed / 1 Bath / 895 Sq. Ft. / Rental,Upper East Side
Second Avenue,2950,2 Beds / 2 Baths / Rental,Midtown East
Lexington Avenue,1975,1 Bed / 1 Bath / Rental,Upper East Side
"50 Clinton Street, Apt. 4-A",6300,2 Beds / 2 Baths / Condo,Lower East Side
East 11th Street,3050,2 Beds / 1 Bath / Rental,East Village
"22 East 1st Street, Apt. 604",8370,"2 Beds / 2 Baths / 1,184 Sq. Ft. / Rental",East Village
Riverside Boulevard,3600,1 Bed / 1 Bath / 812 Sq. Ft. / Condo,Upper West Side
Audubon Avenue,2850,"3 Beds / 1 Bath / 1,200 Sq. Ft. / Rental",Washington Heights
"282 11TH Avenue, Apt. 810",7972,2 Beds / 2 Baths / Condo/Co-op,Chelsea/Hudson Yards
West 81st Street,3450,4 Units / 5 Floors / 850 Sq. Ft. / Multi-Family Townhouse,Upper West Side
8TH Avenue,4295,2 Beds / 1 Bath / Rental,Chelsea/Hudson Yards
Riverside Drive,2500,2 Beds / 1 Bath / Co-op,Inwood
East 66th Street,65000,"5 Floors / 5,900 Sq. Ft. / Single Family Townhouse",Upper East Side
"520 East 11th Street, Apt. 26",4890,3 Beds / 1 Bath / Rental,East Village
"55 Wall Street, Apt. PH910",13995,"3 Beds / 2 Baths / 2,220 Sq. Ft. / Condo",Financial District
"146 West 57th Street, Apt. 55F",3800,1 Bed / 1 Bath / 808 Sq. Ft. / Condo,Midtown West
East 91ST Street,4760,2 Beds / 1 Bath / Rental,Upper East Side
Fort Washington Avenue,1750,Studio / 1 Bath / Rental,Washington Heights
East 29th Street,4760,1 Bed / 1 Bath / Rental,Flatiron
East 45th Street,3495,1 Bed / 1 Bath / Condo,Midtown East
Third Avenue,2100,1 Bed / 1 Bath / Rental,Upper East Side
East 54th Street,6500,1 Bed / 1 Bath / Rental,Sutton Area
"282 Eleventh Avenue, Apt. 513",4000,1 Bed / 1 Bath / 621 Sq. Ft. / Rental,Chelsea/Hudson Yards
East 77th Street,4599,1 Bed / 1 Bath / 895 Sq. Ft. / Condo,Upper East Side
East 77th Street,13500,"3 Beds / 3 Baths / 2,241 Sq. Ft. / Condo",Upper East Side
East 61st Street,5700,"1 Bed / 1 Bath / 1,000 Sq. Ft. / Co-op",Upper East Side
East 34th Street,4495,1 Bed / 1 Bath / 678 Sq. Ft. / Rental,Murray Hill
Chrystie Street,4995,1 Bed / 1 Bath / 718 Sq. Ft. / Rental,East Village
West 131st Street,2100,4 Units / 3 Floors / Multi-Family Townhouse,Harlem
7TH Avenue,4200,2 Beds / 2 Baths / Rental,Harlem
Christopher Street,6000,4 Units / 3 Floors / 900 Sq. Ft. / Mixed Use Townhouse,West Village
East 75th Street,1875,Studio / 1 Bath / Rental,Upper East Side
Rivington Street,6900,4 Beds / 2 Baths / Rental,Lower East Side
"254 East 112th Street, Apt. 3",2800,1 Bed / 1 Bath / Rental,East Harlem
East 121st Street,2450,1 Bed / 1 Bath / 735 Sq. Ft. / Rental,East Harlem
"63 Greene Street, Apt. 5D",12975,"2 Beds / 2 Baths / 2,000 Sq. Ft. / Condo",Soho/Nolita
East 40th Street,2495,Studio / 1 Bath / 600 Sq. Ft. / Condo/Co-op,Murray Hill
East 10TH Street,6000,1 Bed / 1 Bath / Rental,East Village
East 61st Street,10000,1 Bed / 1 Bath / 899 Sq. Ft. / Condo,Upper East Side
Seventh Avenue,8000,"1 Bed / 2 Baths / 1,508 Sq. Ft. / Condo",Chelsea/Hudson Yards
East 12th Street,7900,"2 Beds / 2 Baths / 1,037 Sq. Ft. / Condo",East Village
"190 East 3rd Street, Apt. 3-C",3500,1 Bed / 1 Bath / Rental,East Village
West 53rd Street,5750,"2 Beds / 2 Baths / 1,040 Sq. Ft. / Condo",Midtown West
West 25th Street,4980,1 Bed / 1 Bath / 816 Sq. Ft. / Rental,Chelsea/Hudson Yards
"5 Tudor City Place, Apt. 904",2850,1 Bed / 1 Bath / 500 Sq. Ft. / Co-op,Murray Hill
Park Avenue,8500,"2 Beds / 2 Baths / 1,200 Sq. Ft. / Co-op",Midtown East
"45 West 54th Street, Apt. 6DE",8000,"3 Beds / 3 Baths / 1,800 Sq. Ft. / Co-op",Midtown West
East 78th Street,1925,Studio / 1 Bath / Rental,Upper East Side
Perry Street,4033,3 Beds / 1 Bath / Rental,West Village
"144 West 139th Street, Apt. 11",2626,2 Beds / 2 Baths / Rental,Harlem
"81 Second Avenue, Apt. 2",4995,3 Beds / 1 Bath / Rental,East Village
East 10TH Street,10000,2 Beds / 2 Baths / Rental,East Village
Bleecker Street,4295,1 Bed / 1 Bath / Rental,West Village
East 38th Street,29500,2 Units / 4 Floors / Multi-Family Townhouse,Murray Hill
West 141st Street,3545,"4 Beds / 1 Bath / 1,250 Sq. Ft. / Rental",Harlem
East 81st Street,1800,Studio / 1 Bath / 350 Sq. Ft. / Rental,Upper East Side
Peter Cooper Road,4400,1 Bed / 1 Bath / 944 Sq. Ft. / Rental,Gramercy
Bleecker Street,3300,2 Beds / 1 Bath / Co-op,Greenwich Village
"144 West 139th Street, Apt. 13",2347,2 Beds / 1 Bath / Rental,Harlem
"144 West 139th Street, Apt. 10",2265,2 Beds / 1 Bath / Rental,Harlem
Ridge Street,4100,1 Floor / Commercial,Lower East Side
East 19th Street,14400,5 Floors / Single Family Townhouse,Gramercy
"330 Spring Street, Apt. 3C",12950,"2 Beds / 2 Baths / 1,440 Sq. Ft. / Condo",Soho/Nolita
East 57th Street,16500,"3 Beds / 3 Baths / 1,795 Sq. Ft. / Condo",Midtown East
"35 West 15th Street, Apt. 16A",20000,"3 Beds / 3 Baths / 2,277 Sq. Ft. / Condo",Flatiron
Central Park West,12500,"2 Beds / 2 Baths / 1,599 Sq. Ft. / Condo",Upper West Side
East 21st Street,6500,1 Bed / 1 Bath / 773 Sq. Ft. / Condo,Gramercy
Downing Street,3200,1 Bed / 1 Bath / 515 Sq. Ft. / Co-op,Greenwich Village
First Avenue,2550,2 Beds / 1 Bath,Upper East Side
West 20th Street,3295,Studio / 1 Bath / Rental,Chelsea/Hudson Yards
Wooster Street,12750,"2 Beds / 2 Baths / 2,000 Sq. Ft. / Condo",Soho/Nolita
Rector Place,5300,2 Beds / 2 Baths / 873 Sq. Ft. / Condo,Battery Park City
"311 East 61st Street, Apt. 13",2375,1 Bed / 1 Bath / Rental,Upper East Side
West 57th Street,3500,Studio / 1 Bath / 550 Sq. Ft. / Condo,Midtown West
Pine Street,4600,2 Beds / 1 Bath / 800 Sq. Ft. / Condo,Financial District
East 53rd Street,3150,1 Bed / 1 Bath / Condo/Co-op,Midtown East
West 138th Street,2165,8 Units / 4 Floors / 500 Sq. Ft. / Multi-Family Townhouse,Harlem
East 64th Street,25000,2 Beds / 2 Baths / Condo,Upper East Side
South Street,3895,1 Bed / 1 Bath / Condo,Chinatown
Main Street,2650,1 Bed / 1 Bath / Rental,Roosevelt Island
East 34th Street,3825,1 Bed / 1 Bath / Rental,Murray Hill
Second Avenue,5500,1 Bed / 1 Bath / Rental,Midtown East
Third Avenue,3695,2 Beds / 1 Bath / 549 Sq. Ft. / Condo,Upper East Side
"259 Elizabeth Street, Apt. 4A",7800,"3 Beds / 2 Baths / 1,000 Sq. Ft. / Condo",Soho/Nolita
East 80th Street,3700,1 Bed / 1 Bath / Condo,Upper East Side
Central Park West,11950,3 Beds / 1 Bath / Co-op,Upper West Side
Fifth Avenue,5600,1 Bed / 1 Bath / 907 Sq. Ft. / Rental,Upper East Side
East 63rd Street,3100,Studio / 1 Bath / Rental,Upper East Side
"510 MANHATTAN Avenue, Apt. 3B",4650,4 Beds / 2 Baths / Rental,Harlem
East 90th Street,4600,2 Beds / 2 Baths / 880 Sq. Ft. / Condo/Co-op,Upper East Side
Fourth Avenue,6000,"1 Bed / 2 Baths / 1,175 Sq. Ft. / Condo",Greenwich Village
East 56th Street,30000,"3 Beds / 3 Baths / 2,300 Sq. Ft. / Co-op",Midtown East
Wall Street,3400,Studio / 1 Bath / 595 Sq. Ft. / Condo,Financial District
West 57th Street,5200,"1 Bed / 1 Bath / 1,094 Sq. Ft. / Condo",Midtown West
West 80th Street,3295,2 Beds / 1 Bath / Rental,Upper West Side
West 178th Street,3150,"4 Beds / 1 Bath / 1,400 Sq. Ft. / Rental",Washington Heights
Eleventh Avenue,35000,"3 Beds / 3 Baths / 2,364 Sq. Ft. / Condo",Chelsea/Hudson Yards
"1396 Third Avenue, Apt. 1B",4900,2 Beds / 1 Bath / Co-op,Upper East Side
Leonard Street,5550,1 Bed / 1 Bath / Rental,Tribeca
East 76th Street,22000,"3 Beds / 3 Baths / 2,500 Sq. Ft. / Condo",Upper East Side
East 70th Street,2000,1 Bed / 1 Bath / Rental,Upper East Side
East 29th Street,5785,1 Bed / 1 Bath / 725 Sq. Ft. / Rental,Flatiron
Irving Place,3000,9 Units / 5 Floors / 700 Sq. Ft. / Multi-Family Townhouse,Gramercy
West 46th Street,2650,1 Bed / 1 Bath / 650 Sq. Ft. / Rental,Clinton
