"51 Jay Street, Apt. 5N",1350000,1 Bed / 1 Bath / 866 Sq. Ft. / Condo,DUMBO/Vinegar Hill
"376 Bergen Street, Apt. 4F",719000,1 Bed / 1 Bath / Co-op,Park Slope
"150 Myrtle Avenue, Apt. PH3007",1895000,"3 Beds / 3 Baths / 1,451 Sq. Ft. / Condo",Downtown Brooklyn
Sullivan Place,1400000,"2 Floors / 1,425 Sq. Ft. / House",Lefferts Gardens
89th Street,365000,1 Bed / 1 Bath / Co-op,Bay Ridge
"85 Hudson Avenue, Apt. 4B",899000,1 Bed / 1 Bath / 816 Sq. Ft. / Condo,DUMBO/Vinegar Hill
"1 Grand Army Plaza, Apt. 6L",2150000,"2 Beds / 2 Baths / 1,456 Sq. Ft. / Condo",Prospect Heights
742 Driggs Avenue,2975000,"2 Units / 3 Floors / 1,995 Sq. Ft. / Mixed Use Townhouse",Williamsburg
North 7th Street,1850000,"2 Beds / 1 Bath / 1,350 Sq. Ft. / Condo",Williamsburg
67 Jackson Street,2149000,"Studio / 2,470 Sq. Ft. / Rental",Williamsburg
"414 Elmwood Avenue, Apt. 2D",525000,2 Beds / 2 Baths / Co-op,Midwood
2 1st Place,3249000,"3 Units / 3 Floors / 2,449 Sq. Ft. / House",Carroll Gardens
213 Mac Donough Street,2450000,"2 Units / 3 Floors / 3,600 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
14th Street,2500000,"3 Units / 4 Floors / 2,893 Sq. Ft. / Multi-Family Townhouse",Park Slope
Decatur Street,9495000,"2 Units / 3 Floors / 4,606 Sq. Ft. / Multi-Family Townhouse",Bushwick
645 East 17th Street,1790000,2 Floors / House,Ditmas Park
"2107 Bedford Avenue, Apt. A1",799000,"2 Beds / 1 Bath / 1,600 Sq. Ft. / Condo",Flatbush
Java Street,1050000,2 Beds / 1 Bath / 791 Sq. Ft. / Condo,Greenpoint
Nevins Street,1125000,1 Bed / 1 Bath / 802 Sq. Ft. / Condo,Downtown Brooklyn
16 South Portland Avenue,4800000,"2 Units / 4 Floors / 5,780 Sq. Ft. / House",Fort Greene
1540 East 29th Street,959000,"2 Floors / 1,696 Sq. Ft. / House",Sheepshead Bay
Nevins Street,585000,Studio / 1 Bath / 467 Sq. Ft. / Condo,Downtown Brooklyn
Van Brunt Street,900000,2 Beds / 2 Baths / Condo,Red Hook
Hanson Place,1265000,2 Beds / 2 Baths / 965 Sq. Ft. / Condo,Fort Greene
"110 Livingston Street, Apt. PHE",2400000,"3 Beds / 3 Baths / 1,490 Sq. Ft. / Condo",Brooklyn Heights
"210 Jackson Street, Apt. 4",1275000,"2 Beds / 2 Baths / 1,057 Sq. Ft. / Condo",Williamsburg
1st Street,850000,2 Beds / 1 Bath / Co-op,Park Slope
Nevins Street,875000,Studio / 1 Bath / 676 Sq. Ft. / Condo,Downtown Brooklyn
1st Place,3475000,"2 Beds / 2 Baths / 1,727 Sq. Ft. / Condo",Carroll Gardens
"210 Jackson Street, Apt. 3",1250000,"2 Beds / 2 Baths / 1,057 Sq. Ft. / Condo",Williamsburg
Webster Avenue,825000,2 Beds / 1 Bath / 946 Sq. Ft. / Condo,Kensington
"364 Harman Street, Apt. 2",585000,1 Bed / 1 Bath / 599 Sq. Ft. / House,Bushwick
Nevins Street,685000,Studio / 1 Bath / 448 Sq. Ft. / Condo,Downtown Brooklyn
North 7th Street,1850000,"2 Beds / 2 Baths / 1,554 Sq. Ft. / Condo",Williamsburg
"121 Kingsland Avenue, Apt. 1B",1175000,"2 Beds / 1 Bath / 1,030 Sq. Ft. / Condo",Greenpoint
704 Greenwood Avenue,1475000,Multi-Family Townhouse,Windsor Terrace
Garfield Place,1450000,2 Beds / 2 Baths / 981 Sq. Ft. / Condo,Park Slope
4 Hunts Lane,6250000,2 Floors / House,Brooklyn Heights
225 Wyckoff Street,2750000,"2 Units / 2 Floors / 1,772 Sq. Ft. / Multi-Family Townhouse",Bushwick
2405 Snyder Avenue,925000,"2 Floors / 1,152 Sq. Ft. / House",Flatbush
"397 Greene Avenue, Apt. C1/C2",5600000,"15 Beds / 12 Baths / 11,200 Sq. Ft. / Condo",Bedford-Stuyvesant
"346 Coney Island Avenue, Apt. 903",915000,"2 Beds / 2 Baths / 1,140 Sq. Ft. / Condo",Windsor Terrace
"627 Dekalb Avenue, Apt. 5A",675000,1 Bed / 1 Bath / 657 Sq. Ft. / Condo,Bedford-Stuyvesant
"764 Bergen Street, Apt. 4B",925000,2 Beds / 1 Bath / 885 Sq. Ft. / Condo,Clinton Hill
Quincy Street,1100000,"3 Beds / 2 Baths / 1,430 Sq. Ft. / Condo",Clinton Hill
Furman Street,899000,Loft / 1 Bath / 591 Sq. Ft. / Condo,Brooklyn Heights
62 East 3rd Street,1999999,2 Units / 2 Floors / Multi-Family Townhouse,Windsor Terrace
North 3rd Street,5995000,"2 Beds / 2 Baths / 2,911 Sq. Ft. / Condo",Williamsburg
Washington Avenue,1599000,"2 Beds / 2 Baths / 1,247 Sq. Ft. / Condo",Crown Heights
657 Degraw Street,2995000,"3 Units / 3 Floors / 2,704 Sq. Ft. / Multi-Family Townhouse",Park Slope
30 Underhill Avenue,2499000,Single Family Townhouse,Prospect Heights
"40 69th Street, Apt. 1B",899000,2 Beds / 2 Baths / Condo/Co-op,Bay Ridge
618 Marlborough Road,3950000,"8 Units / 4 Floors / 5,750 Sq. Ft. / Multi-Family Townhouse",Ditmas Park
"627 Dekalb Avenue, Apt. 6B",625000,1 Bed / 1 Bath / 614 Sq. Ft. / Condo,Bedford-Stuyvesant
318 Van Buren Street,1299000,"2 Units / 2 Floors / 2,247 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
Ocean Parkway,789999,3 Beds / 1 Bath / Co-op,Kensington
"115 Ashland Place, Apt. 8D",805000,"3 Beds / 1 Bath / 1,100 Sq. Ft. / Co-op",Downtown Brooklyn
Flatlands Avenue,185000,Studio / 1 Bath / 349 Sq. Ft. / Condo,empty neighborhood
164 Monroe Street,2699000,2 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant
Court Street,999000,2 Beds / 1 Bath / 964 Sq. Ft. / House,Carroll Gardens
"550 Vanderbilt Avenue, Apt. 1308",2250000,"2 Beds / 2 Baths / 1,502 Sq. Ft. / Condo",Prospect Heights
Adelphi Street,1900000,"2 Floors / 1,400 Sq. Ft. / House",Fort Greene
"77 Kingsland Avenue, Apt. 2F",625000,1 Bed / 1 Bath / 614 Sq. Ft. / Condo,Williamsburg
"77 Kingsland Avenue, Apt. 4R",1100000,2 Beds / 2 Baths / 934 Sq. Ft. / Condo,Williamsburg
"30 Main Street, Apt. 9F",3195000,"2 Beds / 2 Baths / 2,209 Sq. Ft. / Condo",DUMBO/Vinegar Hill
"345 Union Avenue, Apt. 4B",1100000,1 Bed / 2 Baths / 924 Sq. Ft. / Condo,Williamsburg
Lincoln Place,799000,"2 Units / 2 Floors / 2,208 Sq. Ft. / Multi-Family Townhouse",Crown Heights
750 East 18th Street,1795000,"2 Units / 2 Floors / 3,518 Sq. Ft. / House",Ditmas Park
522 81st Street,1395000,"2 Units / 2 Floors / 2,176 Sq. Ft. / House",Bay Ridge
Court Street,1155000,"3 Beds / 2 Baths / 1,050 Sq. Ft. / House",Carroll Gardens
Decatur Street,1425000,"3 Units / 2 Floors / 2,775 Sq. Ft. / Multi-Family Townhouse",Bushwick
477 Halsey Street,1999000,"3 Units / 3 Floors / 3,262 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
16th Street,1250000,2 Beds / 2 Baths / 976 Sq. Ft. / Condo,Greenwood
1st Street,1400000,"2 Beds / 2 Baths / 1,160 Sq. Ft. / Condo",Park Slope
"745 East 31st Street, Apt. 1LM",239000,1 Bed / 1 Bath / Co-op,Flatbush
"135 Hawthorne Street, Apt. 6G",439000,1 Bed / 1 Bath / 800 Sq. Ft. / Co-op,Lefferts Gardens
92nd Street,1238000,"3 Beds / 2 Baths / 1,342 Sq. Ft. / Condo",Bay Ridge
76th Street,2195000,2 Floors / House,Bay Ridge
559 Clinton Street,2285000,"3 Units / 3 Floors / 2,400 Sq. Ft. / Multi-Family Townhouse",Carroll Gardens
8th Street,4000000,"2 Floors / 1,980 Sq. Ft. / Multi-Family Townhouse",Gowanus
"280 Ocean Parkway, Apt. 3G",465000,1 Bed / 1 Bath / 875 Sq. Ft. / Co-op,Kensington
North 7th Street,820000,1 Bed / 1 Bath / 717 Sq. Ft. / Condo,Williamsburg
"1655 Flatbush Avenue, Apt. A205",315000,1 Bed / 1 Bath / 700 Sq. Ft. / Co-op,Flatbush
"16 Underhill Avenue, Apt. PH-",1325000,"2 Beds / 2 Baths / 1,102 Sq. Ft. / Condo",Prospect Heights
West 1st Street,599000,"2 Beds / 1 Bath / 1,164 Sq. Ft. / Condo",Bensonhurst
20th Street,1275000,"3 Floors / 1,100 Sq. Ft. / Single Family Townhouse",Park Slope
Park Place,989000,2 Beds / 1 Bath / Co-op,Prospect Heights
53 3rd Place,2659000,2 Units / 2 Floors / Multi-Family Townhouse,Carroll Gardens
North 7th Street,1000000,1 Bed / 1 Bath / 701 Sq. Ft. / Condo,Williamsburg
Pacific Street,949999,Multi-Family Townhouse,Crown Heights
"286 Union Avenue, Apt. 2A",1195000,2 Beds / 2 Baths / 915 Sq. Ft. / Condo,Williamsburg
"350 Ocean Parkway, Apt. 5D",499000,2 Beds / 1 Bath / 900 Sq. Ft. / Co-op,Kensington
"306 Gold Street, Apt. 29D",1375000,"2 Beds / 2 Baths / 1,092 Sq. Ft. / Condo",Downtown Brooklyn
88th Street,1199000,"2 Floors / 2,240 Sq. Ft. / Multi-Family Townhouse",Dyker Heights
Pierrepont Street,985000,2 Beds / 1 Bath / 725 Sq. Ft. / Co-op,Brooklyn Heights
Middagh Street,1395000,"2 Beds / 2 Baths / 1,300 Sq. Ft. / Co-op",Brooklyn Heights
"673 Vanderbilt Avenue, Apt. 3C",539000,1 Bed / 1 Bath / 612 Sq. Ft. / Co-op,Prospect Heights
Ocean Parkway,525000,1 Bed / 1 Bath / 900 Sq. Ft. / Co-op,Windsor Terrace
Scholes Street,850000,3 Beds / 1 Bath / 960 Sq. Ft. / Condo,Williamsburg
Martense Street,2000000,"3 Units / 3 Floors / 4,014 Sq. Ft. / Multi-Family Townhouse",Flatbush
342 63rd Street,1588000,"2,800 Sq. Ft.",Sunset Park
389 Classon Avenue,2695000,"2 Units / 2 Floors / 2,565 Sq. Ft. / Multi-Family Townhouse",Clinton Hill
East 17th Street,334000,1 Bed / 1 Bath / Co-op,Flatbush
"75 Henry Street, Apt. 9L",849000,1 Bed / 1 Bath / 736 Sq. Ft. / Co-op,Brooklyn Heights
155 West 9th Street,2200000,"3 Units / 3 Floors / 2,040 Sq. Ft. / Multi-Family Townhouse",Carroll Gardens
Cooper Street,1499000,"2 Floors / 3,198 Sq. Ft. / House",Bushwick
East 7th Street,410000,1 Bed / 1 Bath / 700 Sq. Ft. / Co-op,Kensington
"429 Kent Avenue, Apt. L53",3550000,"3 Beds / 3 Baths / 3,486 Sq. Ft. / Condo",Williamsburg
Pacific Street,1995000,"2 Beds / 2 Baths / 1,230 Sq. Ft. / Condo",Boerum Hill
"92 Madison Street, Apt. HOUSE",1495000,"2 Units / 4 Floors / 2,296 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
Pacific Street,1350000,"2 Beds / 2 Baths / 1,080 Sq. Ft. / Condo",Boerum Hill
6th Street,3300000,"20 Units / 6 Floors / 5,720 Sq. Ft. / Multi-Family Townhouse",Park Slope
"505 Court Street, Apt. 5A",799000,1 Bed / 1 Bath / 729 Sq. Ft. / Condo,Carroll Gardens
3rd Street,490000,13 Units / 4 Floors / Multi-Family Townhouse,Park Slope
Nassau Avenue,1249000,"3 Beds / 2 Baths / 1,506 Sq. Ft. / Condo",Greenpoint
"404 Grand Street, Apt. 1",1379000,"2 Beds / 1 Bath / 1,490 Sq. Ft. / Condo",Williamsburg
"150 North 5th Street, Apt. 2E",1725000,"2 Beds / 2 Baths / 1,130 Sq. Ft. / Condo",Williamsburg
"404 Grand Street, Apt. 4",695000,1 Bed / 1 Bath / 568 Sq. Ft. / Condo,Williamsburg
Nassau Avenue,799000,2 Beds / 1 Bath / 928 Sq. Ft. / Condo,Greenpoint
225 Cook Street,10000000,Loft / Rental,Williamsburg
Kent Avenue,1700000,1 Bed / 1 Bath / 800 Sq. Ft. / Condo,Williamsburg
"404 Grand Street, Apt. 2",1195000,"2 Beds / 2 Baths / 1,008 Sq. Ft. / Condo",Williamsburg
"68 Garden Street, Apt. K7",499000,"2 Beds / 2 Baths / 1,002 Sq. Ft. / Co-op",Bushwick
"1530 East 8th Street, Apt. 1H",195000,Studio / 1 Bath / Co-op,Midwood
Atlantic Avenue,1650000,"1 Bed / 1 Bath / 1,300 Sq. Ft. / Co-op",Boerum Hill
"27 Irving Place, Apt. 1B",699000,1 Bed / 1 Bath / 906 Sq. Ft. / Condo,Clinton Hill
North 10th Street,2200000,"2 Beds / 2 Baths / 1,374 Sq. Ft. / Condo/Co-op",Williamsburg
"41 Newel Street, Apt. 4A",865000,1 Bed / 1 Bath / 700 Sq. Ft. / Condo,Greenpoint
Lincoln Place,899000,"2 Units / 2 Floors / 2,208 Sq. Ft. / Multi-Family Townhouse",Crown Heights
Fourth Avenue,1895000,"3 Beds / 2 Baths / 1,400 Sq. Ft. / Condo",Park Slope
200 Berkeley Place,5378000,2 Units / 3 Floors / Multi-Family Townhouse,Park Slope
"90 5th Avenue, Apt. 5C",1650000,"2 Beds / 2 Baths / 1,141 Sq. Ft. / Rental",Park Slope
Jackson Street,1750000,"2 Units / 2 Floors / 1,920 Sq. Ft. / House",Greenpoint
Lenox Road,399000,1 Bed / 1 Bath / Co-op,Lefferts Gardens
Fourth Avenue,650000,1 Bed / 1 Bath / 672 Sq. Ft. / Condo,Park Slope
340 41st Street,1595000,"3 Units / 3 Floors / 3,000 Sq. Ft. / Multi-Family Townhouse",Sunset Park
Union Street,3995000,"3 Units / 3 Floors / 3,489 Sq. Ft. / Mixed Use Townhouse",Carroll Gardens
"41 Newel Street, Apt. 3A",795000,1 Bed / 1 Bath / 662 Sq. Ft. / Condo,Greenpoint
"41 Newel Street, Apt. 2B",765000,1 Bed / 1 Bath / 642 Sq. Ft. / Condo,Greenpoint
788 Jefferson Avenue,1825000,2 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant
106 Vanderveer Street,799000,Studio / Condo,Bushwick
95th Street,755000,1 Bed / 1 Bath / 915 Sq. Ft. / Condo,Bay Ridge
Eastern Parkway,1095000,3 Units / 2 Floors / Multi-Family Townhouse,Crown Heights
"541 Madison Street, Apt. 4FL",899000,2 Beds / 1 Bath / 878 Sq. Ft. / Condo,Bedford-Stuyvesant
21ST Street,975000,2 Beds / 2 Baths / 877 Sq. Ft. / Condo,Greenwood
"541 Madison Street, Apt. 1",949000,"2 Beds / 1 Bath / 1,473 Sq. Ft. / Condo",Bedford-Stuyvesant
Kent Avenue,1500000,"2 Beds / 2 Baths / 1,051 Sq. Ft. / Condo",Williamsburg
Washington Avenue,1425000,"2 Beds / 2 Baths / 1,150 Sq. Ft. / Condo",Clinton Hill
4th Avenue,549000,"2 Beds / 1 Bath / 1,100 Sq. Ft. / Co-op",Bay Ridge
Washington Avenue,1295000,"2 Beds / 1 Bath / 1,200 Sq. Ft. / Condo",Clinton Hill
21ST Street,1295000,"3 Beds / 2 Baths / 1,160 Sq. Ft. / Condo",Greenwood
"601 79th Street, Apt. E20",379000,1 Bed / 1 Bath / 900 Sq. Ft. / Co-op,Bay Ridge
Amity Street,5995000,Single Family Townhouse,Cobble Hill
21ST Street,789000,1 Bed / 1 Bath / 739 Sq. Ft. / Condo,Greenwood
721 East 26th Street,895000,2 Floors / House,Flatbush
Grand Avenue,1995000,2 Units / 4 Floors / Multi-Family Townhouse,Clinton Hill
"550 Vanderbilt Avenue, Apt. 705",989000,1 Bed / 1 Bath / 646 Sq. Ft. / Condo,Prospect Heights
East 33rd Street,749990,"Studio / 1,626 Sq. Ft. / House",Marine Park
"161 Dupont Street, Apt. 4",1240000,"3 Beds / 2 Baths / 1,153 Sq. Ft. / Condo",Greenpoint
95th Street,734000,1 Bed / 1 Bath / 971 Sq. Ft. / Condo,Bay Ridge
383 Hawthorne Street,1500000,"2 Units / 3 Floors / 1,648 Sq. Ft. / Multi-Family Townhouse",Lefferts Gardens
"88 Withers Street, Apt. PH1",2199500,"3 Beds / 3 Baths / 1,440 Sq. Ft. / Condo",Williamsburg
1st Street,1595000,"3 Beds / 2 Baths / 1,481 Sq. Ft. / Condo",Park Slope
"1701 Albemarle Road, Apt. F1",549000,84 Units / 6 Floors / Multi-Family Townhouse,Ditmas Park
Warren Street,1725000,"2 Beds / 2 Baths / 1,155 Sq. Ft. / Condo",Cobble Hill
21ST Street,625000,1 Bed / 1 Bath / 574 Sq. Ft. / Condo,Greenwood
4th Avenue,2795000,"4 Beds / 3 Baths / 1,903 Sq. Ft. / Condo",Park Slope
"150 Myrtle Avenue, Apt. PH3003",1895000,"2 Beds / 3 Baths / 1,601 Sq. Ft. / Condo",Downtown Brooklyn
4th Avenue,2395000,"3 Beds / 2 Baths / 1,639 Sq. Ft. / Condo",Park Slope
573 Gates Avenue,2000000,Studio / Mixed Use Townhouse,Bedford-Stuyvesant
"406 Lorimer Street, Apt. G",995000,2 Beds / 1 Bath / 930 Sq. Ft. / Condo,Williamsburg
Remsen Street,799000,2 Beds / 1 Bath / 730 Sq. Ft. / Co-op,Brooklyn Heights
"70 Berry Street, Apt. 4B",899000,1 Bed / 1 Bath / 718 Sq. Ft. / Condo,Williamsburg
"231 16th Street, Apt. 2A",885000,1 Bed / 2 Baths / 800 Sq. Ft. / Condo,Park Slope
"88 Withers Street, Apt. 7D",875000,1 Bed / 1 Bath / 660 Sq. Ft. / Condo,Williamsburg
"135 Ocean Parkway, Apt. 3F",445000,1 Bed / 1 Bath / Co-op,Windsor Terrace
Hicks Street,3000000,"3 Beds / 2 Baths / 1,500 Sq. Ft. / Co-op",Brooklyn Heights
"175 Willoughby Street, Apt. 15L",759000,2 Beds / 2 Baths / Co-op,Fort Greene
"1325 Herkimer Street, Apt. 406",499000,1 Bed / 1 Bath / 574 Sq. Ft. / Condo,Bedford-Stuyvesant
East 17th Street,1999000,2 Floors / House,Midwood
Willow Place,4900000,Studio / Condo/Co-op,Brooklyn Heights
St James Place,2995000,"3 Floors / 2,784 Sq. Ft. / Single Family Townhouse",Clinton Hill
Bridge Street,1500000,"2 Beds / 2 Baths / 1,703 Sq. Ft. / Condo",Downtown Brooklyn
18th Street,1700000,"2 Units / 2 Floors / 1,800 Sq. Ft. / House",Greenwood
Bergen Street,610000,1 Bed / 1 Bath / Condo,Prospect Heights
"1 Grace Court, Apt. 3C",550000,1 Bed / 1 Bath / Co-op,Brooklyn Heights
Willoughby Street,635000,1 Bed / 1 Bath / 729 Sq. Ft. / Co-op,Downtown Brooklyn
78 77th Street,1250000,2 Floors / House,Bay Ridge
"7520 Ridge Boulevard, Apt. 2B",235000,Studio / 1 Bath / 550 Sq. Ft. / Co-op,Bay Ridge
Guernsey Street,1095000,2 Beds / 2 Baths / 900 Sq. Ft. / Condo,Greenpoint
358 Seventh Avenue,6999000,6 Units / Multi-Family Townhouse,Park Slope
"9415 Farragut Road, Apt. HOUSE",499995,"2 Units / 3 Floors / 1,170 Sq. Ft. / House",empty neighborhood
Ocean Parkway,299000,1 Bed / 1 Bath / Co-op,Kensington
Nassau Avenue,849000,2 Beds / 1 Bath / 928 Sq. Ft. / Condo,Greenpoint
"228 16th Street, Apt. 4",950000,2 Beds / 2 Baths / 866 Sq. Ft. / Condo,Park Slope
"243 McDonald Avenue, Apt. 5A",699999,2 Beds / 1 Bath / Co-op,Windsor Terrace
"447 Avenue P, Apt. 202",990000,"2 Beds / 2 Baths / 1,388 Sq. Ft. / Condo",Midwood
"104 Division Avenue, Apt. 20",399995,2 Beds / 1 Bath / 800 Sq. Ft. / Co-op,Williamsburg
192 Hart Street,1950000,"2 Units / 2 Floors / 2,394 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
Lorimer Street,1100000,2 Beds / 1 Bath / 863 Sq. Ft. / Condo,Williamsburg
595 Hancock Street,2500000,"3 Units / 4 Floors / 2,744 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
Powers Street,1299000,"2 Beds / 1 Bath / 1,055 Sq. Ft. / Condo",Williamsburg
Steuben Street,1295000,"2 Beds / 2 Baths / 1,187 Sq. Ft. / Condo",Clinton Hill
"551 Rugby Road, Apt. 2",1399000,"5 Beds / 3 Baths / 2,445 Sq. Ft. / Condo",Ditmas Park
"60 Broadway, Apt. 8B",1599000,"2 Beds / 2 Baths / 1,249 Sq. Ft. / Condo",Williamsburg
Hancock Street,2650000,"4 Units / 4 Floors / 6,160 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
Newkirk Avenue,595000,2 Beds / 2 Baths / 886 Sq. Ft. / Condo,Flatbush
Richmond Street,595000,"2 Units / 2 Floors / 1,855 Sq. Ft. / Multi-Family Townhouse",empty neighborhood
East 15th Street,949000,2 Floors / House,Sheepshead Bay
"139 Lefferts Place, Apt. Townhouse",1550000,4 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant
Newkirk Avenue,550000,2 Beds / 2 Baths / 886 Sq. Ft. / Condo,Flatbush
Newkirk Avenue,540000,2 Beds / 2 Baths / 832 Sq. Ft. / Condo,Flatbush
Newkirk Avenue,550000,2 Beds / 2 Baths / 832 Sq. Ft. / Condo,Flatbush
Newkirk Avenue,799000,"2 Beds / 2 Baths / 1,103 Sq. Ft. / Condo",Flatbush
8th Street,2495000,"2 Units / 4 Floors / 2,430 Sq. Ft. / Multi-Family Townhouse",Park Slope
Newkirk Avenue,899000,"3 Beds / 2 Baths / 1,340 Sq. Ft. / Condo",Flatbush
31st Street,2225000,"3 Units / 2 Floors / 2,112 Sq. Ft. / Multi-Family Townhouse",Greenwood
Newkirk Avenue,540000,2 Beds / 2 Baths / 832 Sq. Ft. / Condo,Flatbush
89th Street,375000,1 Bed / 1 Bath / Co-op,Bay Ridge
Clinton Street,4500000,"Studio / 2,700 Sq. Ft. / Rental",Cobble Hill
MENAHAN Street,1149000,"3 Floors / 2,250 Sq. Ft. / Multi-Family Townhouse",Bushwick
North 10th Street,899000,1 Bed / 1 Bath / 738 Sq. Ft. / Condo,Williamsburg
Nostrand Avenue,189000,Studio / 1 Bath / Co-op,Midwood
Kane Street,3550000,"2 Units / 3 Floors / 2,320 Sq. Ft. / Multi-Family Townhouse",Cobble Hill
"33 Conselyea Street, Apt. 1A",825000,1 Bed / 1 Bath / 856 Sq. Ft. / Condo,Williamsburg
250 President Street,3303000,"4 Units / 4 Floors / 3,500 Sq. Ft. / Multi-Family Townhouse",Carroll Gardens
Dean Street,1150000,2 Beds / 1 Bath / 944 Sq. Ft. / Condo,Prospect Heights
897 Pacific Street,3000000,Loft / Condo,Prospect Heights
479 Henry Street,3780000,"4 Units / 3 Floors / 4,048 Sq. Ft. / Multi-Family Townhouse",Cobble Hill
"1 Main Street, Apt. 2D",3150000,"2 Beds / 2 Baths / 2,387 Sq. Ft. / Condo",DUMBO/Vinegar Hill
229 Calyer Street,2000000,"8 Units / 4 Floors / 5,500 Sq. Ft. / Multi-Family Townhouse",Greenpoint
"2160 Homecrest Avenue, Apt. n/a",895000,"2 Units / 1 Floor / 1,579 Sq. Ft. / House",Sheepshead Bay
Broadway,2500000,1 Floor / Single Family Townhouse,Williamsburg
"651 Vanderbilt Street, Apt. 7T",750000,1 Bed / 1 Bath / 935 Sq. Ft. / Co-op,Windsor Terrace
258-262 Rockaway Avenue,3000000,Studio / Rental,Bedford-Stuyvesant
Lefferts Place,1649000,4 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant
Pacific Street,1595000,"2 Beds / 2 Baths / 1,219 Sq. Ft. / Condo",Boerum Hill
Madison Street,1100000,"2 Beds / 1 Bath / 1,273 Sq. Ft. / Condo",Clinton Hill
Montgomery Street,486000,1 Bed / 1 Bath / 700 Sq. Ft. / Co-op,Crown Heights
180 Park Place,2250000,"Studio / 1,824 Sq. Ft. / Rental",Prospect Heights
"488 Ocean Parkway, Apt. 6F",407000,1 Bed / 1 Bath / 750 Sq. Ft. / Co-op,Kensington
"601 East 19th Street, Apt. 3M",429900,1 Bed / 1 Bath / 800 Sq. Ft. / Co-op,Ditmas Park
334 Bleecker Street,1599000,"6 Units / 3 Floors / 4,875 Sq. Ft. / House",Bushwick
"9902 3rd Avenue, Apt. 3W",488000,2 Beds / 1 Bath / 950 Sq. Ft. / Co-op,Bay Ridge
9623 AVE M,1200000,2 Floors / Single Family Townhouse,empty neighborhood
Jay Street,649000,Studio / 1 Bath / 600 Sq. Ft. / Condo,DUMBO/Vinegar Hill
19 Grace Court Alley,3500000,"Studio / 1,700 Sq. Ft. / House",Brooklyn Heights
Sterling Place,419000,15 Units / 4 Floors / Multi-Family Townhouse,Park Slope
Amity Street,4200000,"3 Beds / 3 Baths / 2,306 Sq. Ft. / Condo",Cobble Hill
North 7th Street,3550000,"3 Beds / 3 Baths / 2,045 Sq. Ft. / Condo",Williamsburg
Quincy Street,515000,1 Bed / 1 Bath / 600 Sq. Ft. / Condo,Bedford-Stuyvesant
"1620 Ave I, Apt. 611",359000,2 Beds / 1 Bath / 857 Sq. Ft. / Co-op,Midwood
"190 Freeman Street, Apt. 2A",695000,1 Bed / 1 Bath / 598 Sq. Ft. / Condo,Greenpoint
"6917 Shore Road, Apt. 4A",1199000,"2 Beds / 2 Baths / 1,241 Sq. Ft. / Condo",Bay Ridge
"320 23rd Street, Apt. 3A",623000,1 Bed / 1 Bath / 685 Sq. Ft. / Condo,Park Slope
5th Street,3495000,"3 Units / 3 Floors / 2,724 Sq. Ft. / Multi-Family Townhouse",Park Slope
16TH Avenue,1980000,4 Units / 3 Floors / Multi-Family Townhouse,Bensonhurst
Bushwick Avenue,3795000,Studio / Rental,Bushwick
826 East 57th Street,670000,"2 Floors / 1,116 Sq. Ft. / House",empty neighborhood
"306 Gold Street, Apt. 40F",2600000,"3 Beds / 3 Baths / 1,647 Sq. Ft. / Condo",Downtown Brooklyn
Van Siclen Avenue,270000,1 Bed / 1 Bath / Condo,empty neighborhood
West Street,1200000,2 Beds / 2 Baths / 879 Sq. Ft. / Condo,Greenpoint
Main Street,2588000,"2 Beds / 1 Bath / 1,655 Sq. Ft. / Condo",DUMBO/Vinegar Hill
550 Kosciuszko Street,1295000,"2 Units / 2 Floors / 1,902 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"416 Ocean Avenue, Apt. 83",1195000,"3 Beds / 2 Baths / 1,350 Sq. Ft. / Co-op",Kensington
"209 Quincy Street, Apt. 2R",849000,2 Beds / 2 Baths / 922 Sq. Ft. / Condo,Bedford-Stuyvesant
894 Greene Avenue,2195000,"3 Units / 3 Floors / 3,024 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant
"714 Sackett Street, Apt. 4R",899000,2 Beds / 1 Bath / 812 Sq. Ft. / Condo,Park Slope
Old Fulton Street,1700000,"2 Beds / 2 Baths / 1,450 Sq. Ft. / Co-op",Brooklyn Heights
828 East 21st Street,1559000,2 Floors / House,Flatbush
"99 Kingsland Avenue, Apt. 207",579000,1 Bed / 1 Bath / 565 Sq. Ft. / Condo,Williamsburg
"35 Havemeyer Street, Apt. 1B",999000,"1 Bed / 2 Baths / 2,009 Sq. Ft. / Condo",Williamsburg
71st Street,350000,1 Bed / 1 Bath / 620 Sq. Ft. / Co-op,Bay Ridge
